     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      25   2.046670e+04   1.291e+04   5.457e+01   1.258e-01   2.349e+02   9.197e-01    2.147e+02    1.524e+02   1.836e+02   1.836e+02   3.105e-02  
      26   2.046698e+04   1.221e+04   5.107e+01   1.258e-01   2.287e+02   9.297e-01    2.147e+02    1.524e+02   1.836e+02   1.836e+02   5.340e-02  
      27   2.046727e+04   1.030e+04   4.650e+01   1.258e-01   2.061e+02   9.186e-01    2.148e+02    1.525e+02   1.836e+02   1.836e+02  -4.126e-03  
      28   2.046756e+04   9.223e+03   4.317e+01   1.258e-01   1.933e+02   9.291e-01    2.147e+02    1.524e+02   1.836e+02   1.836e+02   7.225e-02  
      29   2.046784e+04   9.271e+03   4.174e+01   1.258e-01   1.944e+02   9.295e-01    2.148e+02    1.524e+02   1.836e+02   1.837e+02   8.218e-02  
      30   2.046813e+04   1.094e+04   4.565e+01   1.258e-01   2.148e+02   9.329e-01    2.148e+02    1.525e+02   1.836e+02   1.837e+02   2.098e-02  
      31   2.046841e+04   1.183e+04   5.423e+01   1.258e-01   2.231e+02   9.229e-01    2.147e+02    1.525e+02   1.836e+02   1.837e+02   5.896e-02  
      32   2.046870e+04   1.290e+04   5.518e+01   1.258e-01   2.353e+02   9.266e-01    2.148e+02    1.525e+02   1.837e+02   1.837e+02   1.847e-02  
      33   2.046899e+04   1.270e+04   5.641e+01   1.258e-01   2.329e+02   9.254e-01    2.148e+02    1.526e+02   1.837e+02   1.837e+02   7.738e-03  
      34   2.046927e+04   1.312e+04   5.752e+01   1.258e-01   2.382e+02   9.289e-01    2.149e+02    1.527e+02   1.838e+02   1.837e+02  -8.273e-02  
      35   2.046956e+04   1.282e+04   5.537e+01   1.258e-01   2.356e+02   9.322e-01    2.147e+02    1.528e+02   1.838e+02   1.837e+02  -2.494e-02  
      36   2.046985e+04   1.298e+04   5.020e+01   1.258e-01   2.370e+02   9.283e-01    2.148e+02    1.526e+02   1.837e+02   1.837e+02   2.911e-02  
      37   2.047013e+04   1.273e+04   5.429e+01   1.258e-01   2.341e+02   9.268e-01    2.149e+02    1.527e+02   1.838e+02   1.838e+02  -4.293e-02  
      38   2.047042e+04   1.321e+04   5.823e+01   1.258e-01   2.356e+02   9.124e-01    2.148e+02    1.526e+02   1.837e+02   1.838e+02   3.843e-02  
      39   2.047071e+04   1.333e+04   5.961e+01   1.258e-01   2.366e+02   9.027e-01    2.162e+02    1.528e+02   1.845e+02   1.838e+02  -7.438e-01  
      40   2.047099e+04   1.337e+04   5.768e+01   1.258e-01   2.389e+02   9.187e-01    2.148e+02    1.527e+02   1.838e+02   1.838e+02   5.624e-03  
      41   2.047128e+04   1.284e+04   5.519e+01   1.258e-01   2.336e+02   9.149e-01    2.149e+02    1.527e+02   1.838e+02   1.838e+02  -5.757e-03  
      42   2.047156e+04   1.259e+04   4.967e+01   1.258e-01   2.338e+02   9.333e-01    2.150e+02    1.526e+02   1.838e+02   1.838e+02   3.280e-02  
      43   2.047185e+04   1.088e+04   4.181e+01   1.258e-01   2.152e+02   9.368e-01    2.148e+02    1.526e+02   1.837e+02   1.838e+02   1.083e-01  
      44   2.047214e+04   9.068e+03   3.619e+01   1.258e-01   1.938e+02   9.441e-01    2.149e+02    1.526e+02   1.837e+02   1.838e+02   1.268e-01  
      45   2.047242e+04   7.557e+03   3.253e+01   1.258e-01   1.732e+02   9.395e-01    2.149e+02    1.526e+02   1.837e+02   1.839e+02   1.120e-01  
      46   2.047271e+04   8.175e+03   3.279e+01   1.258e-01   1.814e+02   9.396e-01    2.149e+02    1.527e+02   1.838e+02   1.839e+02   4.534e-02  
      47   2.047300e+04   9.810e+03   4.059e+01   1.258e-01   2.013e+02   9.271e-01    2.149e+02    1.528e+02   1.839e+02   1.839e+02   1.956e-02  
      48   2.047328e+04   1.184e+04   5.108e+01   1.258e-01   2.258e+02   9.380e-01    2.150e+02    1.526e+02   1.838e+02   1.839e+02   7.954e-02  
      49   2.047357e+04   1.259e+04   5.429e+01   1.258e-01   2.339e+02   9.380e-01    2.150e+02    1.531e+02   1.841e+02   1.839e+02  -1.562e-01  
      50   2.047386e+04   1.300e+04   5.568e+01   1.258e-01   2.394e+02   9.477e-01    2.149e+02    1.527e+02   1.838e+02   1.839e+02   1.145e-01  
      51   2.047414e+04   1.271e+04   5.472e+01   1.258e-01   2.368e+02   9.464e-01    2.150e+02    1.530e+02   1.840e+02   1.839e+02  -3.513e-02  
      52   2.047443e+04   1.285e+04   5.435e+01   1.258e-01   2.383e+02   9.518e-01    2.149e+02    1.529e+02   1.839e+02   1.839e+02   2.101e-02  
      53   2.047472e+04   1.247e+04   5.359e+01   1.258e-01   2.337e+02   9.468e-01    2.151e+02    1.531e+02   1.841e+02   1.840e+02  -1.795e-01  
      54   2.047500e+04   1.275e+04   5.277e+01   1.258e-01   2.370e+02   9.474e-01    2.149e+02    1.528e+02   1.839e+02   1.840e+02   1.078e-01  
      55   2.047529e+04   1.225e+04   5.379e+01   1.258e-01   2.305e+02   9.403e-01    2.150e+02    1.529e+02   1.840e+02   1.840e+02   8.837e-03  
      56   2.047558e+04   1.234e+04   5.130e+01   1.258e-01   2.312e+02   9.391e-01    2.151e+02    1.530e+02   1.840e+02   1.840e+02  -4.629e-02  
      57   2.047586e+04   1.218e+04   5.361e+01   1.258e-01   2.294e+02   9.368e-01    2.152e+02    1.530e+02   1.841e+02   1.840e+02  -9.325e-02  
      58   2.047615e+04   1.278e+04   5.306e+01   1.258e-01   2.374e+02   9.480e-01    2.150e+02    1.531e+02   1.841e+02   1.840e+02  -5.274e-02  
      59   2.047644e+04   1.236e+04   5.165e+01   1.258e-01   2.317e+02   9.412e-01    2.150e+02    1.531e+02   1.841e+02   1.840e+02  -3.239e-02  
      60   2.047673e+04   1.163e+04   5.027e+01   1.258e-01   2.236e+02   9.399e-01    2.150e+02    1.529e+02   1.840e+02   1.840e+02   7.450e-02  
      61   2.047701e+04   9.386e+03   4.160e+01   1.258e-01   1.979e+02   9.438e-01    2.152e+02    1.533e+02   1.842e+02   1.840e+02  -1.611e-01  
      62   2.047730e+04   7.831e+03   3.362e+01   1.258e-01   1.770e+02   9.436e-01    2.151e+02    1.528e+02   1.840e+02   1.841e+02   1.031e-01  
      63   2.047759e+04   8.002e+03   3.275e+01   1.258e-01   1.783e+02   9.246e-01    2.152e+02    1.533e+02   1.842e+02   1.841e+02  -1.663e-01  
      64   2.047787e+04   1.026e+04   4.068e+01   1.258e-01   2.093e+02   9.493e-01    2.151e+02    1.528e+02   1.840e+02   1.841e+02   1.015e-01  
      65   2.047816e+04   1.189e+04   5.404e+01   1.258e-01   2.272e+02   9.462e-01    2.157e+02    1.530e+02   1.843e+02   1.841e+02  -2.360e-01  
      66   2.047845e+04   1.296e+04   5.270e+01   1.258e-01   2.392e+02   9.489e-01    2.151e+02    1.529e+02   1.840e+02   1.841e+02   1.397e-01  
      67   2.047873e+04   1.296e+04   5.390e+01   1.258e-01   2.401e+02   9.543e-01    2.151e+02    1.532e+02   1.841e+02   1.841e+02  -1.450e-02  
      68   2.047902e+04   1.244e+04   5.101e+01   1.258e-01   2.357e+02   9.604e-01    2.152e+02    1.528e+02   1.840e+02   1.841e+02   1.181e-01  
      69   2.047931e+04   1.094e+04   4.671e+01   1.258e-01   2.196e+02   9.614e-01    2.152e+02    1.532e+02   1.842e+02   1.841e+02  -4.573e-02  
      70   2.047960e+04   1.019e+04   4.468e+01   1.258e-01   2.101e+02   9.667e-01    2.151e+02    1.529e+02   1.840e+02   1.842e+02   1.348e-01  
      71   2.047988e+04   9.972e+03   4.309e+01   1.258e-01   2.074e+02   9.620e-01    2.152e+02    1.535e+02   1.843e+02   1.842e+02  -1.524e-01  
      72   2.048017e+04   1.131e+04   4.816e+01   1.258e-01   2.225e+02   9.634e-01    2.152e+02    1.530e+02   1.841e+02   1.842e+02   9.755e-02  
      73   2.048046e+04   1.202e+04   5.205e+01   1.258e-01   2.293e+02   9.483e-01    2.152e+02    1.533e+02   1.843e+02   1.842e+02  -7.789e-02  
      74   2.048074e+04   1.262e+04   5.024e+01   1.258e-01   2.380e+02   9.641e-01    2.151e+02    1.531e+02   1.841e+02   1.842e+02   6.475e-02  
      75   2.048103e+04   1.246e+04   5.270e+01   1.258e-01   2.347e+02   9.503e-01    2.153e+02    1.533e+02   1.843e+02   1.842e+02  -4.929e-02  
      76   2.048132e+04   1.240e+04   5.112e+01   1.258e-01   2.359e+02   9.671e-01    2.151e+02    1.531e+02   1.841e+02   1.842e+02   8.672e-02  
      77   2.048161e+04   1.149e+04   5.089e+01   1.258e-01   2.240e+02   9.588e-01    2.153e+02    1.533e+02   1.843e+02   1.842e+02  -3.505e-02  
      78   2.048189e+04   9.826e+03   4.277e+01   1.258e-01   2.052e+02   9.595e-01    2.153e+02    1.532e+02   1.842e+02   1.843e+02   4.479e-02  
      79   2.048218e+04   7.415e+03   3.217e+01   1.258e-01   1.733e+02   9.621e-01    2.153e+02    1.534e+02   1.843e+02   1.843e+02  -3.630e-02  
      80   2.048247e+04   6.564e+03   2.909e+01   1.258e-01   1.600e+02   9.571e-01    2.153e+02    1.532e+02   1.843e+02   1.843e+02   2.682e-02  
      81   2.048275e+04   7.839e+03   3.451e+01   1.258e-01   1.781e+02   9.515e-01    2.155e+02    1.534e+02   1.844e+02   1.843e+02  -1.408e-01  
      82   2.048304e+04   1.034e+04   3.969e+01   1.258e-01   2.106e+02   9.532e-01    2.153e+02    1.533e+02   1.843e+02   1.843e+02   1.427e-02  
      83   2.048333e+04   1.170e+04   5.007e+01   1.258e-01   2.265e+02   9.487e-01    2.155e+02    1.533e+02   1.844e+02   1.843e+02  -6.493e-02  
      84   2.048362e+04   1.227e+04   5.386e+01   1.258e-01   2.339e+02   9.682e-01    2.151e+02    1.531e+02   1.841e+02   1.843e+02   2.033e-01  
      85   2.048390e+04   1.240e+04   5.078e+01   1.258e-01   2.361e+02   9.645e-01    2.153e+02    1.532e+02   1.842e+02   1.843e+02   1.020e-01  
      86   2.048419e+04   1.301e+04   5.642e+01   1.258e-01   2.446e+02   9.836e-01    2.152e+02    1.531e+02   1.841e+02   1.844e+02   2.294e-01  
      87   2.048448e+04   1.275e+04   5.936e+01   1.258e-01   2.408e+02   9.808e-01    2.154e+02    1.534e+02   1.844e+02   1.844e+02  -5.255e-02  
      88   2.048477e+04   1.305e+04   5.945e+01   1.258e-01   2.425e+02   9.699e-01    2.154e+02    1.532e+02   1.843e+02   1.844e+02   7.938e-02  
      89   2.048505e+04   1.287e+04   6.376e+01   1.258e-01   2.397e+02   9.633e-01    2.153e+02    1.535e+02   1.844e+02   1.844e+02   4.562e-03  
      90   2.048534e+04   1.301e+04   6.373e+01   1.258e-01   2.430e+02   9.746e-01    2.153e+02    1.533e+02   1.843e+02   1.844e+02   8.663e-02  
      91   2.048563e+04   1.262e+04   5.679e+01   1.258e-01   2.386e+02   9.719e-01    2.154e+02    1.534e+02   1.844e+02   1.844e+02   4.272e-02  
      92   2.048592e+04   1.246e+04   5.563e+01   1.258e-01   2.379e+02   9.783e-01    2.154e+02    1.534e+02   1.844e+02   1.844e+02   2.536e-02  
      93   2.048620e+04   1.122e+04   4.850e+01   1.258e-01   2.246e+02   9.805e-01    2.154e+02    1.536e+02   1.845e+02   1.844e+02  -2.008e-02  
      94   2.048649e+04   9.969e+03   3.652e+01   1.258e-01   2.101e+02   9.834e-01    2.153e+02    1.534e+02   1.843e+02   1.845e+02   1.335e-01  
      95   2.048678e+04   8.398e+03   3.034e+01   1.258e-01   1.886e+02   9.733e-01    2.154e+02    1.535e+02   1.844e+02   1.845e+02   1.557e-02  
      96   2.048707e+04   6.728e+03   2.679e+01   1.258e-01   1.643e+02   9.711e-01    2.156e+02    1.535e+02   1.846e+02   1.845e+02  -7.472e-02  
      97   2.048735e+04   5.332e+03   1.811e+01   1.258e-01   1.423e+02   9.713e-01    2.156e+02    1.536e+02   1.846e+02   1.845e+02  -9.356e-02  
      98   2.048764e+04   5.257e+03   2.334e+01   1.258e-01   1.402e+02   9.675e-01    2.156e+02    1.534e+02   1.845e+02   1.845e+02  -5.342e-03  
      99   2.048793e+04   7.157e+03   3.021e+01   1.258e-01   1.701e+02   9.653e-01    2.155e+02    1.536e+02   1.846e+02   1.845e+02  -3.883e-02  
     100   2.048822e+04   1.014e+04   3.973e+01   1.258e-01   2.111e+02   9.747e-01    2.155e+02    1.535e+02   1.845e+02   1.845e+02   5.605e-02  
     101   2.048851e+04   1.184e+04   4.854e+01   1.258e-01   2.306e+02   9.726e-01    2.155e+02    1.535e+02   1.845e+02   1.845e+02   4.382e-02  
     102   2.048879e+04   1.251e+04   5.222e+01   1.258e-01   2.375e+02   9.685e-01    2.155e+02    1.533e+02   1.844e+02   1.846e+02   1.294e-01  
     103   2.048908e+04   1.255e+04   5.279e+01   1.258e-01   2.392e+02   9.766e-01    2.154e+02    1.536e+02   1.845e+02   1.846e+02   3.735e-02  
     104   2.048937e+04   1.291e+04   5.747e+01   1.258e-01   2.414e+02   9.752e-01    2.155e+02    1.535e+02   1.845e+02   1.846e+02   5.223e-02  
     105   2.048966e+04   1.262e+04   5.327e+01   1.258e-01   2.381e+02   9.665e-01    2.157e+02    1.536e+02   1.846e+02   1.846e+02  -5.411e-02  
     106   2.048994e+04   1.304e+04   5.514e+01   1.258e-01   2.447e+02   9.827e-01    2.155e+02    1.536e+02   1.846e+02   1.846e+02   5.030e-02  
     107   2.049023e+04   1.299e+04   5.186e+01   1.258e-01   2.427e+02   9.702e-01    2.155e+02    1.535e+02   1.845e+02   1.846e+02   1.504e-01  
     108   2.049052e+04   1.322e+04   5.480e+01   1.258e-01   2.486e+02   9.926e-01    2.154e+02    1.535e+02   1.844e+02   1.846e+02   1.977e-01  
     109   2.049081e+04   1.280e+04   5.584e+01   1.258e-01   2.431e+02   9.905e-01    2.156e+02    1.537e+02   1.846e+02   1.846e+02   1.519e-02  
     110   2.049110e+04   1.252e+04   5.365e+01   1.258e-01   2.406e+02   9.928e-01    2.156e+02    1.535e+02   1.845e+02   1.846e+02   1.107e-01  
     111   2.049138e+04   1.180e+04   4.786e+01   1.258e-01   2.334e+02   9.954e-01    2.154e+02    1.536e+02   1.845e+02   1.847e+02   1.173e-01  
     112   2.049167e+04   1.156e+04   4.949e+01   1.258e-01   2.309e+02   1.003e+00    2.156e+02    1.535e+02   1.845e+02   1.847e+02   1.664e-01  
     113   2.049196e+04   1.059e+04   4.270e+01   1.258e-01   2.181e+02   9.900e-01    2.156e+02    1.538e+02   1.847e+02   1.847e+02  -1.910e-02  
     114   2.049225e+04   8.498e+03   3.374e+01   1.258e-01   1.914e+02   9.888e-01    2.157e+02    1.538e+02   1.847e+02   1.847e+02  -4.936e-02  
     115   2.049254e+04   5.722e+03   2.391e+01   1.258e-01   1.494e+02   9.796e-01    2.161e+02    1.538e+02   1.849e+02   1.847e+02  -2.371e-01  
     116   2.049282e+04   4.634e+03   1.715e+01   1.258e-01   1.309e+02   9.869e-01    2.157e+02    1.537e+02   1.847e+02   1.847e+02   8.022e-03  
     117   2.049311e+04   5.656e+03   2.531e+01   1.258e-01   1.487e+02   9.857e-01    2.157e+02    1.538e+02   1.848e+02   1.847e+02  -2.795e-02  
     118   2.049340e+04   7.637e+03   3.236e+01   1.258e-01   1.801e+02   9.969e-01    2.159e+02    1.537e+02   1.848e+02   1.847e+02  -5.158e-02  
     119   2.049369e+04   8.365e+03   3.382e+01   1.258e-01   1.900e+02   9.919e-01    2.159e+02    1.538e+02   1.849e+02   1.848e+02  -1.084e-01  
     120   2.049398e+04   9.038e+03   3.765e+01   1.258e-01   1.995e+02   9.995e-01    2.161e+02    1.538e+02   1.850e+02   1.848e+02  -2.126e-01  
     121   2.049426e+04   1.015e+04   4.212e+01   1.258e-01   2.121e+02   9.861e-01    2.158e+02    1.539e+02   1.848e+02   1.848e+02  -6.524e-02  
     122   2.049455e+04   1.165e+04   4.947e+01   1.258e-01   2.291e+02   9.812e-01    2.157e+02    1.535e+02   1.846e+02   1.848e+02   1.636e-01  
     123   2.049484e+04   1.203e+04   5.369e+01   1.258e-01   2.321e+02   9.758e-01    2.159e+02    1.538e+02   1.849e+02   1.848e+02  -5.444e-02  
     124   2.049513e+04   1.260e+04   5.387e+01   1.258e-01   2.408e+02   9.857e-01    2.159e+02    1.538e+02   1.848e+02   1.848e+02  -1.047e-02  
     125   2.049542e+04   1.237e+04   5.057e+01   1.258e-01   2.398e+02   9.912e-01    2.158e+02    1.537e+02   1.848e+02   1.848e+02   5.335e-02  
     126   2.049570e+04   1.258e+04   5.417e+01   1.258e-01   2.435e+02   1.010e+00    2.156e+02    1.538e+02   1.847e+02   1.848e+02   1.450e-01  
     127   2.049599e+04   1.256e+04   5.042e+01   1.258e-01   2.417e+02   9.996e-01    2.159e+02    1.539e+02   1.849e+02   1.849e+02  -2.523e-02  
     128   2.049628e+04   1.274e+04   5.454e+01   1.258e-01   2.444e+02   1.003e+00    2.159e+02    1.537e+02   1.848e+02   1.849e+02   6.864e-02  
     129   2.049657e+04   1.224e+04   5.290e+01   1.258e-01   2.384e+02   9.989e-01    2.159e+02    1.539e+02   1.849e+02   1.849e+02  -5.662e-03  
     130   2.049686e+04   1.207e+04   5.059e+01   1.258e-01   2.363e+02   1.001e+00    2.159e+02    1.539e+02   1.849e+02   1.849e+02   5.247e-03  
     131   2.049715e+04   1.096e+04   4.698e+01   1.258e-01   2.227e+02   9.866e-01    2.159e+02    1.540e+02   1.849e+02   1.849e+02  -3.130e-02  
     132   2.049743e+04   9.294e+03   4.076e+01   1.258e-01   2.038e+02   1.010e+00    2.157e+02    1.540e+02   1.849e+02   1.849e+02   5.072e-02  
     133   2.049772e+04   5.889e+03   7.028e+01   1.258e-01   1.486e+02   1.000e+00    2.160e+02    1.541e+02   1.850e+02   1.849e+02  -1.166e-01  
     134   2.049801e+04   4.186e+03   1.272e+02   1.258e-01   1.120e+02   1.015e+00    2.159e+02    1.540e+02   1.849e+02   1.849e+02   2.408e-02  
     135   2.049830e+04   4.687e+03   1.979e+02   1.258e-01   1.150e+02   1.012e+00    2.156e+02    1.540e+02   1.848e+02   1.850e+02   1.507e-01  
     136   2.049859e+04   7.271e+03   2.215e+02   1.258e-01   1.562e+02   1.012e+00    2.159e+02    1.541e+02   1.850e+02   1.850e+02  -9.651e-03  
     137   2.049888e+04   9.475e+03   1.699e+02   1.258e-01   1.915e+02   1.001e+00    2.159e+02    1.544e+02   1.852e+02   1.850e+02  -1.915e-01  
     138   2.049917e+04   1.055e+04   9.832e+01   1.258e-01   2.138e+02   1.007e+00    2.159e+02    1.541e+02   1.850e+02   1.850e+02   2.355e-04  
     139   2.049945e+04   1.130e+04   5.555e+01   1.258e-01   2.272e+02   1.002e+00    2.161e+02    1.544e+02   1.852e+02   1.850e+02  -2.209e-01  
     140   2.049974e+04   1.190e+04   5.232e+01   1.259e-01   2.344e+02   1.003e+00    2.160e+02    1.540e+02   1.850e+02   1.850e+02   2.440e-02  
     141   2.050003e+04   1.227e+04   4.963e+01   2.519e-01   2.398e+02   1.004e+00    2.160e+02    1.541e+02   1.851e+02   1.850e+02  -2.947e-02  
     142   2.050032e+04   1.238e+04   4.957e+01   2.239e+01   2.415e+02   1.011e+00    2.159e+02    1.540e+02   1.850e+02   1.850e+02   7.129e-02  
     143   2.050061e+04   1.140e+04   4.815e+01   4.412e+02   2.287e+02   9.978e-01    2.161e+02    1.543e+02   1.852e+02   1.851e+02  -1.540e-01  
     144   2.050090e+04   1.011e+04   4.266e+01   9.809e+02   2.140e+02   1.005e+00    2.159e+02    1.541e+02   1.850e+02   1.851e+02   7.054e-02  
     145   2.050119e+04   9.243e+03   3.975e+01   2.448e+02   2.028e+02   1.004e+00    2.160e+02    1.543e+02   1.852e+02   1.851e+02  -8.886e-02  
     146   2.050147e+04   9.990e+03   4.259e+01   6.977e+00   2.129e+02   1.009e+00    2.160e+02    1.541e+02   1.851e+02   1.851e+02   1.846e-02  
     147   2.050176e+04   1.096e+04   4.737e+01   1.473e-01   2.234e+02   9.902e-01    2.160e+02    1.543e+02   1.852e+02   1.851e+02  -5.932e-02  
     148   2.050205e+04   1.182e+04   5.079e+01   1.258e-01   2.346e+02   1.006e+00    2.160e+02    1.542e+02   1.851e+02   1.851e+02   2.230e-02  
     149   2.050234e+04   1.142e+04   4.670e+01   1.258e-01   2.309e+02   1.009e+00    2.160e+02    1.545e+02   1.853e+02   1.851e+02  -1.403e-01  
     150   2.050263e+04   1.030e+04   4.332e+01   1.258e-01   2.185e+02   1.022e+00    2.160e+02    1.542e+02   1.851e+02   1.851e+02   5.009e-02  
     151   2.050292e+04   7.615e+03   2.623e+01   1.258e-01   1.837e+02   1.024e+00    2.160e+02    1.543e+02   1.852e+02   1.852e+02  -1.110e-02  
     152   2.050321e+04   4.645e+03   2.065e+01   1.258e-01   1.339e+02   1.028e+00    2.160e+02    1.542e+02   1.851e+02   1.852e+02   7.291e-02  
     153   2.050349e+04   3.211e+03   1.371e+01   1.258e-01   1.039e+02   1.013e+00    2.160e+02    1.545e+02   1.852e+02   1.852e+02  -4.254e-02  
     154   2.050378e+04   4.573e+03   1.734e+01   1.258e-01   1.321e+02   1.016e+00    2.160e+02    1.543e+02   1.852e+02   1.852e+02   1.395e-02  
     155   2.050407e+04   7.461e+03   3.228e+01   1.258e-01   1.732e+02   9.620e-01    2.160e+02    1.538e+02   1.849e+02   1.852e+02   3.191e-01  
     156   2.050436e+04   9.403e+03   3.941e+01   1.258e-01   2.050e+02   1.005e+00    2.161e+02    1.546e+02   1.854e+02   1.852e+02  -1.628e-01  
     157   2.050465e+04   1.054e+04   4.529e+01   1.258e-01   2.188e+02   1.001e+00    2.162e+02    1.548e+02   1.855e+02   1.852e+02  -2.628e-01  
     158   2.050494e+04   1.142e+04   4.529e+01   1.258e-01   2.309e+02   1.011e+00    2.162e+02    1.544e+02   1.853e+02   1.852e+02  -7.305e-02  
     159   2.050523e+04   1.165e+04   5.110e+01   1.258e-01   2.294e+02   9.811e-01    2.162e+02    1.547e+02   1.855e+02   1.853e+02  -2.285e-01  
     160   2.050552e+04   1.188e+04   5.071e+01   1.258e-01   2.350e+02   9.920e-01    2.162e+02    1.546e+02   1.854e+02   1.853e+02  -1.000e-01  
     161   2.050581e+04   1.207e+04   5.024e+01   1.258e-01   2.394e+02   1.020e+00    2.161e+02    1.548e+02   1.854e+02   1.853e+02  -1.618e-01  
     162   2.050609e+04   1.220e+04   4.979e+01   1.258e-01   2.390e+02   1.004e+00    2.162e+02    1.547e+02   1.855e+02   1.853e+02  -1.991e-01  
     163   2.050638e+04   1.223e+04   5.103e+01   1.258e-01   2.397e+02   1.004e+00    2.164e+02    1.545e+02   1.854e+02   1.853e+02  -1.427e-01  
     164   2.050667e+04   1.241e+04   5.202e+01   1.258e-01   2.410e+02   1.006e+00    2.163e+02    1.546e+02   1.854e+02   1.853e+02  -1.215e-01  
     165   2.050696e+04   1.223e+04   4.858e+01   1.258e-01   2.398e+02   1.002e+00    2.164e+02    1.545e+02   1.855e+02   1.853e+02  -1.282e-01  
     166   2.050725e+04   1.212e+04   4.754e+01   1.258e-01   2.403e+02   1.020e+00    2.162e+02    1.544e+02   1.853e+02   1.853e+02   1.104e-02  
