     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      25   2.103151e+04   1.300e+04   3.463e+01   1.258e-01   2.374e+02   9.375e-01    3.560e+02    2.938e+02   3.249e+02   3.249e+02   1.077e-03  
      26   2.103180e+04   1.321e+04   3.765e+01   1.258e-01   2.396e+02   9.381e-01    3.560e+02    2.939e+02   3.249e+02   3.249e+02  -1.514e-02  
      27   2.103209e+04   1.292e+04   4.155e+01   1.258e-01   2.360e+02   9.365e-01    3.562e+02    2.938e+02   3.250e+02   3.249e+02  -8.175e-02  
      28   2.103239e+04   1.318e+04   5.614e+01   1.258e-01   2.391e+02   9.481e-01    3.560e+02    2.939e+02   3.250e+02   3.249e+02  -4.384e-02  
      29   2.103268e+04   1.305e+04   6.072e+01   1.258e-01   2.371e+02   9.482e-01    3.559e+02    2.937e+02   3.248e+02   3.249e+02   1.145e-01  
      30   2.103297e+04   1.307e+04   6.388e+01   1.282e-01   2.367e+02   9.457e-01    3.559e+02    2.939e+02   3.249e+02   3.249e+02   4.659e-02  
      31   2.103327e+04   1.301e+04   5.583e+01   7.461e-01   2.370e+02   9.467e-01    3.558e+02    2.939e+02   3.249e+02   3.249e+02   7.916e-02  
      32   2.103356e+04   1.316e+04   4.766e+01   1.610e+01   2.389e+02   9.469e-01    3.559e+02    2.939e+02   3.249e+02   3.249e+02   2.177e-02  
      33   2.103385e+04   1.297e+04   3.440e+01   5.060e+01   2.385e+02   9.428e-01    3.560e+02    2.939e+02   3.250e+02   3.249e+02  -1.824e-02  
      34   2.103415e+04   1.320e+04   3.345e+01   4.936e+01   2.406e+02   9.414e-01    3.559e+02    2.941e+02   3.250e+02   3.249e+02  -4.870e-02  
      35   2.103444e+04   1.332e+04   2.829e+01   1.401e+01   2.434e+02   9.506e-01    3.560e+02    2.939e+02   3.249e+02   3.249e+02   1.533e-02  
      36   2.103473e+04   1.343e+04   3.464e+01   5.924e-01   2.451e+02   9.556e-01    3.560e+02    2.939e+02   3.250e+02   3.249e+02  -1.500e-02  
      37   2.103502e+04   1.322e+04   3.117e+01   1.274e-01   2.422e+02   9.506e-01    3.559e+02    2.940e+02   3.250e+02   3.249e+02  -1.994e-02  
      38   2.103532e+04   1.366e+04   3.305e+01   1.258e-01   2.468e+02   9.524e-01    3.560e+02    2.940e+02   3.250e+02   3.249e+02  -4.926e-02  
      39   2.103561e+04   1.321e+04   3.028e+01   1.258e-01   2.415e+02   9.477e-01    3.559e+02    2.940e+02   3.250e+02   3.249e+02  -1.556e-03  
      40   2.103590e+04   1.352e+04   3.306e+01   1.308e-01   2.456e+02   9.530e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -3.210e-02  
      41   2.103620e+04   1.316e+04   3.012e+01   1.840e-01   2.424e+02   9.540e-01    3.560e+02    2.939e+02   3.250e+02   3.250e+02  -5.734e-03  
      42   2.103649e+04   1.331e+04   3.204e+01   2.037e-01   2.430e+02   9.496e-01    3.561e+02    2.940e+02   3.250e+02   3.250e+02  -7.096e-02  
      43   2.103678e+04   1.290e+04   2.454e+01   2.078e-01   2.397e+02   9.531e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -3.202e-02  
      44   2.103708e+04   1.298e+04   2.951e+01   1.739e-01   2.402e+02   9.551e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02  -3.253e-02  
      45   2.103737e+04   1.281e+04   3.180e+01   1.289e-01   2.377e+02   9.537e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   2.204e-03  
      46   2.103766e+04   1.327e+04   3.004e+01   1.258e-01   2.445e+02   9.609e-01    3.559e+02    2.942e+02   3.251e+02   3.250e+02  -8.516e-02  
      47   2.103796e+04   1.290e+04   3.136e+01   1.258e-01   2.397e+02   9.574e-01    3.558e+02    2.939e+02   3.249e+02   3.250e+02   1.000e-01  
      48   2.103825e+04   1.311e+04   3.233e+01   1.258e-01   2.413e+02   9.559e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -4.060e-03  
      49   2.103855e+04   1.284e+04   3.412e+01   1.258e-01   2.385e+02   9.554e-01    3.559e+02    2.938e+02   3.249e+02   3.250e+02   1.088e-01  
      50   2.103884e+04   1.294e+04   3.046e+01   1.258e-01   2.406e+02   9.592e-01    3.560e+02    2.939e+02   3.250e+02   3.250e+02   1.863e-02  
      51   2.103913e+04   1.273e+04   3.265e+01   1.275e-01   2.382e+02   9.629e-01    3.558e+02    2.938e+02   3.248e+02   3.250e+02   1.490e-01  
      52   2.103943e+04   1.300e+04   2.673e+01   1.545e-01   2.412e+02   9.614e-01    3.560e+02    2.939e+02   3.250e+02   3.250e+02   1.477e-02  
      53   2.103972e+04   1.310e+04   2.925e+01   1.767e-01   2.421e+02   9.575e-01    3.558e+02    2.940e+02   3.249e+02   3.250e+02   9.562e-02  
      54   2.104001e+04   1.308e+04   3.126e+01   1.662e-01   2.432e+02   9.681e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   3.602e-02  
      55   2.104031e+04   1.324e+04   3.383e+01   1.721e-01   2.432e+02   9.588e-01    3.561e+02    2.940e+02   3.250e+02   3.250e+02  -4.110e-02  
      56   2.104060e+04   1.339e+04   3.781e+01   1.323e-01   2.457e+02   9.642e-01    3.560e+02    2.941e+02   3.251e+02   3.250e+02  -6.018e-02  
      57   2.104089e+04   1.309e+04   3.555e+01   1.259e-01   2.423e+02   9.664e-01    3.560e+02    2.941e+02   3.250e+02   3.250e+02  -5.309e-02  
      58   2.104119e+04   1.352e+04   3.439e+01   1.258e-01   2.465e+02   9.603e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -1.219e-02  
      59   2.104148e+04   1.332e+04   3.091e+01   1.258e-01   2.457e+02   9.653e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -2.324e-02  
      60   2.104177e+04   1.352e+04   3.175e+01   1.258e-01   2.469e+02   9.615e-01    3.558e+02    2.942e+02   3.250e+02   3.250e+02   3.738e-02  
      61   2.104207e+04   1.332e+04   2.824e+01   1.258e-01   2.447e+02   9.579e-01    3.560e+02    2.941e+02   3.251e+02   3.250e+02  -7.122e-02  
      62   2.104236e+04   1.367e+04   3.129e+01   1.258e-01   2.499e+02   9.716e-01    3.559e+02    2.942e+02   3.250e+02   3.250e+02  -2.060e-02  
      63   2.104266e+04   1.337e+04   2.865e+01   1.258e-01   2.466e+02   9.662e-01    3.560e+02    2.942e+02   3.251e+02   3.250e+02  -8.812e-02  
      64   2.104295e+04   1.319e+04   3.341e+01   1.258e-01   2.454e+02   9.763e-01    3.560e+02    2.941e+02   3.251e+02   3.250e+02  -4.346e-02  
      65   2.104324e+04   1.294e+04   3.071e+01   1.258e-01   2.418e+02   9.705e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   1.287e-02  
      66   2.104354e+04   1.305e+04   2.850e+01   1.258e-01   2.427e+02   9.696e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   1.994e-03  
      67   2.104383e+04   1.263e+04   2.842e+01   1.258e-01   2.379e+02   9.650e-01    3.560e+02    2.942e+02   3.251e+02   3.250e+02  -3.387e-02  
      68   2.104412e+04   1.290e+04   3.563e+01   1.258e-01   2.407e+02   9.650e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   6.333e-03  
      69   2.104442e+04   1.258e+04   3.056e+01   1.258e-01   2.380e+02   9.666e-01    3.561e+02    2.940e+02   3.251e+02   3.250e+02  -4.342e-02  
      70   2.104471e+04   1.299e+04   3.226e+01   1.258e-01   2.433e+02   9.773e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02  -6.084e-03  
      71   2.104501e+04   1.290e+04   2.415e+01   1.258e-01   2.437e+02   9.791e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   7.037e-02  
      72   2.104530e+04   1.291e+04   3.151e+01   1.258e-01   2.414e+02   9.665e-01    3.557e+02    2.941e+02   3.249e+02   3.250e+02   1.281e-01  
      73   2.104559e+04   1.300e+04   2.857e+01   1.258e-01   2.437e+02   9.752e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   7.932e-02  
      74   2.104589e+04   1.308e+04   2.917e+01   1.258e-01   2.447e+02   9.759e-01    3.557e+02    2.941e+02   3.249e+02   3.250e+02   1.072e-01  
      75   2.104618e+04   1.297e+04   2.777e+01   1.258e-01   2.430e+02   9.747e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02   7.294e-02  
      76   2.104648e+04   1.324e+04   3.237e+01   1.258e-01   2.461e+02   9.766e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   2.799e-02  
      77   2.104677e+04   1.304e+04   3.307e+01   1.258e-01   2.438e+02   9.764e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02   5.634e-02  
      78   2.104706e+04   1.326e+04   3.094e+01   1.258e-01   2.454e+02   9.698e-01    3.559e+02    2.942e+02   3.250e+02   3.251e+02   1.322e-02  
      79   2.104736e+04   1.308e+04   3.225e+01   1.258e-01   2.444e+02   9.749e-01    3.560e+02    2.943e+02   3.252e+02   3.251e+02  -1.010e-01  
      80   2.104765e+04   1.343e+04   3.149e+01   1.258e-01   2.485e+02   9.779e-01    3.559e+02    2.942e+02   3.251e+02   3.251e+02  -5.792e-03  
      81   2.104795e+04   1.350e+04   3.009e+01   1.258e-01   2.499e+02   9.825e-01    3.560e+02    2.941e+02   3.250e+02   3.251e+02   8.794e-03  
      82   2.104824e+04   1.344e+04   3.271e+01   1.258e-01   2.494e+02   9.842e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02  -5.972e-02  
      83   2.104853e+04   1.328e+04   2.860e+01   1.258e-01   2.481e+02   9.850e-01    3.561e+02    2.942e+02   3.252e+02   3.251e+02  -9.376e-02  
      84   2.104883e+04   1.322e+04   3.299e+01   1.258e-01   2.464e+02   9.835e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02  -8.290e-02  
      85   2.104912e+04   1.273e+04   3.202e+01   1.258e-01   2.410e+02   9.829e-01    3.559e+02    2.941e+02   3.250e+02   3.251e+02   3.268e-02  
      86   2.104942e+04   1.292e+04   2.841e+01   1.258e-01   2.433e+02   9.813e-01    3.559e+02    2.943e+02   3.251e+02   3.251e+02  -3.615e-02  
      87   2.104971e+04   1.277e+04   3.385e+01   1.258e-01   2.417e+02   9.831e-01    3.562e+02    2.941e+02   3.252e+02   3.251e+02  -8.816e-02  
      88   2.105001e+04   1.294e+04   3.032e+01   1.258e-01   2.449e+02   9.895e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02  -3.587e-02  
      89   2.105030e+04   1.282e+04   3.131e+01   1.258e-01   2.426e+02   9.851e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02  -1.720e-02  
      90   2.105059e+04   1.269e+04   3.141e+01   1.258e-01   2.417e+02   9.886e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02  -5.216e-02  
      91   2.105089e+04   1.260e+04   2.490e+01   1.258e-01   2.403e+02   9.836e-01    3.559e+02    2.941e+02   3.250e+02   3.251e+02   8.843e-02  
      92   2.105118e+04   1.259e+04   2.704e+01   1.258e-01   2.411e+02   9.895e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02   6.829e-03  
      93   2.105148e+04   1.254e+04   2.893e+01   1.258e-01   2.407e+02   9.928e-01    3.559e+02    2.940e+02   3.250e+02   3.251e+02   1.103e-01  
      94   2.105177e+04   1.291e+04   2.969e+01   1.258e-01   2.446e+02   9.920e-01    3.559e+02    2.942e+02   3.251e+02   3.251e+02   2.865e-02  
      95   2.105207e+04   1.283e+04   3.127e+01   1.258e-01   2.430e+02   9.865e-01    3.559e+02    2.941e+02   3.250e+02   3.251e+02   1.169e-01  
      96   2.105236e+04   1.317e+04   3.328e+01   1.351e-01   2.479e+02   9.943e-01    3.563e+02    2.943e+02   3.253e+02   3.251e+02  -1.726e-01  
      97   2.105265e+04   1.296e+04   3.802e+01   1.275e+00   2.435e+02   9.867e-01    3.559e+02    2.942e+02   3.250e+02   3.251e+02   6.467e-02  
      98   2.105295e+04   1.327e+04   3.869e+01   1.424e+01   2.484e+02   9.966e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02  -2.254e-02  
      99   2.105324e+04   1.304e+04   3.962e+01   1.760e+01   2.459e+02   9.983e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02   2.684e-02  
     100   2.105354e+04   1.316e+04   4.477e+01   1.047e+01   2.472e+02   1.000e+00    3.559e+02    2.943e+02   3.251e+02   3.251e+02   2.960e-02  
     101   2.105383e+04   1.305e+04   4.183e+01   2.083e+01   2.455e+02   9.957e-01    3.559e+02    2.943e+02   3.251e+02   3.251e+02  -1.980e-03  
     102   2.105413e+04   1.325e+04   3.321e+01   5.228e+00   2.481e+02   9.945e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02   8.921e-03  
     103   2.105442e+04   1.283e+04   3.192e+01   2.504e-01   2.442e+02   9.929e-01    3.559e+02    2.942e+02   3.250e+02   3.251e+02   7.417e-02  
     104   2.105472e+04   1.324e+04   3.019e+01   1.261e-01   2.498e+02   1.002e+00    3.560e+02    2.942e+02   3.251e+02   3.251e+02   3.402e-02  
     105   2.105501e+04   1.308e+04   2.484e+01   1.258e-01   2.480e+02   1.001e+00    3.560e+02    2.943e+02   3.252e+02   3.251e+02  -4.196e-02  
     106   2.105530e+04   1.322e+04   2.972e+01   1.258e-01   2.497e+02   1.001e+00    3.560e+02    2.945e+02   3.252e+02   3.251e+02  -1.125e-01  
     107   2.105560e+04   1.315e+04   2.804e+01   1.258e-01   2.489e+02   1.002e+00    3.560e+02    2.943e+02   3.251e+02   3.251e+02   4.973e-03  
     108   2.105589e+04   1.317e+04   2.653e+01   1.258e-01   2.489e+02   1.001e+00    3.559e+02    2.954e+02   3.257e+02   3.251e+02  -5.203e-01  
     109   2.105619e+04   1.283e+04   2.590e+01   1.258e-01   2.449e+02   9.969e-01    3.560e+02    2.943e+02   3.252e+02   3.251e+02  -4.418e-02  
     110   2.105648e+04   1.289e+04   3.033e+01   1.258e-01   2.460e+02   1.001e+00    3.560e+02    2.942e+02   3.251e+02   3.251e+02   1.877e-02  
     111   2.105678e+04   1.269e+04   2.843e+01   1.258e-01   2.439e+02   1.004e+00    3.560e+02    2.943e+02   3.251e+02   3.251e+02   1.149e-02  
     112   2.105707e+04   1.301e+04   2.731e+01   1.258e-01   2.467e+02   9.954e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02   2.599e-02  
     113   2.105737e+04   1.272e+04   2.719e+01   1.258e-01   2.450e+02   1.007e+00    3.561e+02    2.943e+02   3.252e+02   3.251e+02  -5.182e-02  
     114   2.105766e+04   1.293e+04   2.665e+01   1.258e-01   2.470e+02   1.008e+00    3.560e+02    2.940e+02   3.250e+02   3.251e+02   1.964e-01  
     115   2.105796e+04   1.259e+04   2.453e+01   1.258e-01   2.432e+02   1.005e+00    3.558e+02    2.942e+02   3.250e+02   3.252e+02   1.388e-01  
     116   2.105825e+04   1.288e+04   2.506e+01   1.258e-01   2.472e+02   1.004e+00    3.560e+02    2.942e+02   3.251e+02   3.252e+02   3.655e-02  
     117   2.105855e+04   1.277e+04   2.796e+01   1.258e-01   2.456e+02   1.008e+00    3.560e+02    2.942e+02   3.251e+02   3.252e+02   5.571e-02  
     118   2.105884e+04   1.310e+04   2.611e+01   1.258e-01   2.491e+02   1.006e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -2.214e-02  
     119   2.105914e+04   1.287e+04   2.777e+01   1.258e-01   2.462e+02   1.003e+00    3.558e+02    2.942e+02   3.250e+02   3.252e+02   1.352e-01  
     120   2.105943e+04   1.317e+04   2.849e+01   1.258e-01   2.501e+02   1.007e+00    3.559e+02    2.944e+02   3.252e+02   3.252e+02  -9.282e-03  
     121   2.105973e+04   1.294e+04   2.613e+01   1.258e-01   2.471e+02   1.003e+00    3.559e+02    2.943e+02   3.251e+02   3.252e+02   6.297e-02  
     122   2.106002e+04   1.314e+04   2.818e+01   1.258e-01   2.511e+02   1.016e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02  -6.924e-02  
     123   2.106032e+04   1.307e+04   3.075e+01   1.260e-01   2.480e+02   1.007e+00    3.560e+02    2.945e+02   3.253e+02   3.252e+02  -1.028e-01  
     124   2.106061e+04   1.327e+04   3.129e+01   2.769e-01   2.501e+02   1.005e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02  -2.717e-02  
     125   2.106091e+04   1.315e+04   5.319e+01   9.480e+00   2.476e+02   1.007e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   5.987e-03  
     126   2.106120e+04   1.327e+04   7.071e+01   5.742e+01   2.473e+02   1.017e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -3.004e-02  
     127   2.106149e+04   1.317e+04   6.875e+01   3.484e+01   2.454e+02   1.007e+00    3.561e+02    2.944e+02   3.253e+02   3.252e+02  -7.702e-02  
     128   2.106179e+04   1.312e+04   6.224e+01   2.441e+00   2.469e+02   1.016e+00    3.559e+02    2.944e+02   3.252e+02   3.252e+02   2.728e-03  
     129   2.106208e+04   1.269e+04   6.490e+01   1.207e+01   2.412e+02   1.010e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -1.970e-03  
     130   2.106238e+04   1.300e+04   6.567e+01   6.019e+01   2.449e+02   1.014e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -3.021e-02  
     131   2.106268e+04   1.287e+04   6.831e+01   3.004e+01   2.420e+02   1.006e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -1.476e-02  
     132   2.106297e+04   1.294e+04   5.343e+01   1.600e+00   2.456e+02   1.015e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   2.995e-02  
     133   2.106327e+04   1.280e+04   3.757e+01   1.330e-01   2.465e+02   1.019e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -1.972e-02  
     134   2.106356e+04   1.290e+04   3.098e+01   1.258e-01   2.475e+02   1.016e+00    3.559e+02    2.945e+02   3.252e+02   3.252e+02   4.197e-03  
     135   2.106386e+04   1.252e+04   2.692e+01   1.258e-01   2.441e+02   1.017e+00    3.559e+02    2.943e+02   3.251e+02   3.252e+02   1.139e-01  
     136   2.106415e+04   1.288e+04   2.642e+01   1.258e-01   2.486e+02   1.019e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   1.677e-02  
     137   2.106445e+04   1.265e+04   2.621e+01   1.258e-01   2.444e+02   1.010e+00    3.559e+02    2.943e+02   3.251e+02   3.252e+02   9.748e-02  
     138   2.106474e+04   1.301e+04   2.417e+01   1.258e-01   2.498e+02   1.016e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   1.382e-02  
     139   2.106504e+04   1.293e+04   2.685e+01   1.258e-01   2.488e+02   1.018e+00    3.559e+02    2.945e+02   3.252e+02   3.252e+02   3.394e-02  
     140   2.106533e+04   1.305e+04   3.042e+01   1.258e-01   2.505e+02   1.023e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   1.843e-02  
     141   2.106563e+04   1.296e+04   2.868e+01   1.258e-01   2.492e+02   1.019e+00    3.560e+02    2.945e+02   3.253e+02   3.252e+02  -4.864e-02  
     142   2.106592e+04   1.315e+04   2.857e+01   1.258e-01   2.519e+02   1.022e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02  -1.889e-02  
     143   2.106622e+04   1.286e+04   2.889e+01   1.258e-01   2.479e+02   1.017e+00    3.559e+02    2.945e+02   3.252e+02   3.252e+02   2.351e-02  
     144   2.106651e+04   1.316e+04   3.053e+01   1.415e-01   2.508e+02   1.018e+00    3.561e+02    2.945e+02   3.253e+02   3.252e+02  -7.218e-02  
     145   2.106681e+04   1.294e+04   3.100e+01   3.102e+00   2.478e+02   1.015e+00    3.573e+02    2.946e+02   3.260e+02   3.252e+02  -7.286e-01  
     146   2.106710e+04   1.321e+04   4.833e+01   5.649e+01   2.498e+02   1.019e+00    3.559e+02    2.946e+02   3.253e+02   3.252e+02  -2.824e-02  
     147   2.106740e+04   1.313e+04   7.250e+01   1.292e+02   2.473e+02   1.025e+00    3.559e+02    2.946e+02   3.252e+02   3.252e+02   3.634e-02  
     148   2.106769e+04   1.335e+04   1.006e+02   1.273e+02   2.468e+02   1.025e+00    3.561e+02    2.946e+02   3.254e+02   3.252e+02  -1.336e-01  
     149   2.106799e+04   1.313e+04   1.012e+02   4.555e+01   2.443e+02   1.027e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02   6.526e-03  
     150   2.106828e+04   1.300e+04   8.930e+01   1.984e+00   2.439e+02   1.023e+00    3.561e+02    2.946e+02   3.253e+02   3.253e+02  -6.996e-02  
     151   2.106858e+04   1.272e+04   6.049e+01   1.334e-01   2.442e+02   1.028e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   4.881e-02  
     152   2.106888e+04   1.264e+04   4.217e+01   1.258e-01   2.444e+02   1.025e+00    3.559e+02    2.946e+02   3.253e+02   3.253e+02  -9.397e-03  
     153   2.106917e+04   1.259e+04   2.611e+01   1.258e-01   2.455e+02   1.022e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   3.466e-02  
     154   2.106947e+04   1.279e+04   2.616e+01   1.258e-01   2.490e+02   1.028e+00    3.559e+02    2.945e+02   3.252e+02   3.253e+02   9.081e-02  
     155   2.106976e+04   1.256e+04   3.288e+01   1.258e-01   2.451e+02   1.024e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   4.932e-02  
     156   2.107006e+04   1.297e+04   3.490e+01   1.258e-01   2.495e+02   1.030e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   2.103e-02  
     157   2.107035e+04   1.269e+04   3.939e+01   1.258e-01   2.451e+02   1.022e+00    3.558e+02    2.946e+02   3.252e+02   3.253e+02   4.204e-02  
     158   2.107065e+04   1.305e+04   4.079e+01   1.258e-01   2.507e+02   1.033e+00    3.558e+02    2.946e+02   3.252e+02   3.253e+02   8.698e-02  
     159   2.107094e+04   1.278e+04   3.430e+01   1.258e-01   2.474e+02   1.024e+00    3.559e+02    2.944e+02   3.252e+02   3.253e+02   1.015e-01  
     160   2.107124e+04   1.284e+04   3.284e+01   1.258e-01   2.485e+02   1.025e+00    3.559e+02    2.946e+02   3.253e+02   3.253e+02   2.586e-02  
     161   2.107154e+04   1.269e+04   2.567e+01   1.258e-01   2.476e+02   1.025e+00    3.561e+02    2.944e+02   3.253e+02   3.253e+02   2.126e-02  
     162   2.107183e+04   1.298e+04   2.844e+01   1.258e-01   2.504e+02   1.027e+00    3.559e+02    2.946e+02   3.253e+02   3.253e+02   8.008e-03  
     163   2.107213e+04   1.311e+04   2.808e+01   1.258e-01   2.531e+02   1.034e+00    3.559e+02    2.947e+02   3.253e+02   3.253e+02  -9.924e-04  
     164   2.107242e+04   1.331e+04   3.134e+01   1.258e-01   2.541e+02   1.030e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   7.170e-02  
     165   2.107272e+04   1.314e+04   2.526e+01   1.260e-01   2.536e+02   1.034e+00    3.560e+02    2.947e+02   3.254e+02   3.253e+02  -6.625e-02  
     166   2.107301e+04   1.342e+04   2.774e+01   1.308e-01   2.568e+02   1.037e+00    3.560e+02    2.948e+02   3.254e+02   3.253e+02  -7.189e-02  
