     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      33   2.226326e+04   1.012e+04   2.443e+01   1.258e-01   2.066e+02   9.411e-01    6.617e+02    5.999e+02   6.308e+02   6.308e+02   1.614e-02  
      34   2.226357e+04   1.015e+04   2.445e+01   1.258e-01   2.075e+02   9.454e-01    6.618e+02    5.998e+02   6.308e+02   6.308e+02   3.086e-02  
      35   2.226388e+04   1.007e+04   2.565e+01   1.258e-01   2.060e+02   9.420e-01    6.617e+02    5.999e+02   6.308e+02   6.308e+02   5.184e-03  
      36   2.226419e+04   1.007e+04   2.766e+01   1.258e-01   2.062e+02   9.489e-01    6.617e+02    5.998e+02   6.308e+02   6.308e+02   3.716e-02  
      37   2.226450e+04   9.859e+03   2.673e+01   1.258e-01   2.031e+02   9.408e-01    6.617e+02    5.998e+02   6.308e+02   6.308e+02  -6.881e-03  
      38   2.226480e+04   1.012e+04   2.242e+01   1.258e-01   2.078e+02   9.496e-01    6.617e+02    5.998e+02   6.308e+02   6.308e+02   4.236e-03  
      39   2.226511e+04   1.006e+04   2.769e+01   1.258e-01   2.060e+02   9.455e-01    6.616e+02    5.998e+02   6.307e+02   6.307e+02   2.729e-02  
      40   2.226542e+04   1.030e+04   2.781e+01   1.258e-01   2.090e+02   9.428e-01    6.616e+02    5.998e+02   6.307e+02   6.307e+02   2.343e-02  
      41   2.226573e+04   1.001e+04   2.370e+01   1.258e-01   2.062e+02   9.481e-01    6.616e+02    5.998e+02   6.307e+02   6.307e+02   1.382e-02  
      42   2.226604e+04   9.724e+03   1.869e+01   1.258e-01   2.038e+02   9.548e-01    6.616e+02    5.997e+02   6.306e+02   6.307e+02   3.845e-02  
      43   2.226635e+04   8.844e+03   2.082e+01   1.258e-01   1.916e+02   9.493e-01    6.615e+02    5.997e+02   6.306e+02   6.307e+02   4.865e-02  
      44   2.226665e+04   8.267e+03   1.308e+01   1.258e-01   1.852e+02   9.562e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02   6.105e-02  
      45   2.226696e+04   8.146e+03   1.399e+01   1.258e-01   1.825e+02   9.494e-01    6.616e+02    5.998e+02   6.307e+02   6.306e+02  -3.119e-02  
      46   2.226727e+04   9.008e+03   2.344e+01   1.258e-01   1.937e+02   9.491e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02   2.531e-02  
      47   2.226758e+04   9.573e+03   2.321e+01   1.258e-01   2.008e+02   9.490e-01    6.614e+02    5.997e+02   6.305e+02   6.306e+02   4.814e-02  
      48   2.226789e+04   1.015e+04   2.091e+01   1.258e-01   2.081e+02   9.495e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02  -4.604e-03  
      49   2.226819e+04   1.006e+04   2.350e+01   1.258e-01   2.065e+02   9.464e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02  -1.495e-02  
      50   2.226850e+04   1.006e+04   2.309e+01   1.258e-01   2.076e+02   9.519e-01    6.613e+02    5.996e+02   6.305e+02   6.305e+02   7.108e-02  
      51   2.226881e+04   9.892e+03   2.477e+01   1.258e-01   2.056e+02   9.552e-01    6.614e+02    5.996e+02   6.305e+02   6.305e+02   3.574e-02  
      52   2.226912e+04   9.920e+03   2.616e+01   1.258e-01   2.062e+02   9.605e-01    6.613e+02    5.996e+02   6.305e+02   6.305e+02   5.144e-02  
      53   2.226943e+04   9.673e+03   2.255e+01   1.258e-01   2.028e+02   9.537e-01    6.614e+02    5.996e+02   6.305e+02   6.305e+02  -2.394e-02  
      54   2.226974e+04   9.968e+03   2.545e+01   1.258e-01   2.070e+02   9.610e-01    6.614e+02    5.996e+02   6.305e+02   6.305e+02  -2.591e-02  
      55   2.227004e+04   1.008e+04   2.460e+01   1.258e-01   2.073e+02   9.526e-01    6.613e+02    5.995e+02   6.304e+02   6.305e+02   5.299e-02  
      56   2.227035e+04   1.023e+04   2.361e+01   1.258e-01   2.095e+02   9.524e-01    6.613e+02    5.991e+02   6.302e+02   6.304e+02   2.723e-01  
      57   2.227066e+04   1.037e+04   2.352e+01   1.258e-01   2.105e+02   9.462e-01    6.613e+02    5.995e+02   6.304e+02   6.304e+02   7.711e-03  
      58   2.227097e+04   1.010e+04   2.095e+01   1.258e-01   2.089e+02   9.568e-01    6.612e+02    5.995e+02   6.303e+02   6.304e+02   5.868e-02  
      59   2.227128e+04   9.807e+03   2.102e+01   1.258e-01   2.056e+02   9.608e-01    6.612e+02    5.994e+02   6.303e+02   6.304e+02   5.445e-02  
      60   2.227159e+04   9.565e+03   2.040e+01   1.258e-01   2.030e+02   9.661e-01    6.612e+02    5.994e+02   6.303e+02   6.304e+02   6.169e-02  
      61   2.227190e+04   9.172e+03   1.870e+01   1.258e-01   1.970e+02   9.551e-01    6.613e+02    5.995e+02   6.304e+02   6.303e+02  -3.279e-02  
      62   2.227220e+04   8.771e+03   1.594e+01   1.258e-01   1.925e+02   9.611e-01    6.612e+02    5.994e+02   6.303e+02   6.303e+02   4.545e-02  
      63   2.227251e+04   8.344e+03   1.630e+01   1.258e-01   1.865e+02   9.606e-01    6.611e+02    5.994e+02   6.303e+02   6.303e+02   2.772e-02  
      64   2.227282e+04   8.526e+03   1.778e+01   1.258e-01   1.891e+02   9.631e-01    6.611e+02    5.995e+02   6.303e+02   6.303e+02   1.678e-02  
      65   2.227313e+04   9.070e+03   1.805e+01   1.258e-01   1.970e+02   9.684e-01    6.611e+02    5.994e+02   6.303e+02   6.303e+02   1.035e-02  
      66   2.227344e+04   9.920e+03   2.016e+01   1.258e-01   2.068e+02   9.599e-01    6.611e+02    5.993e+02   6.302e+02   6.303e+02   6.220e-02  
      67   2.227375e+04   9.888e+03   2.244e+01   1.258e-01   2.068e+02   9.658e-01    6.610e+02    5.994e+02   6.302e+02   6.302e+02   1.893e-02  
      68   2.227406e+04   1.050e+04   2.596e+01   1.258e-01   2.096e+02   9.280e-01    6.610e+02    5.992e+02   6.301e+02   6.302e+02   1.173e-01  
      69   2.227436e+04   1.007e+04   2.249e+01   1.258e-01   2.101e+02   9.725e-01    6.610e+02    5.995e+02   6.302e+02   6.302e+02  -4.308e-02  
      70   2.227467e+04   1.006e+04   2.664e+01   1.258e-01   2.097e+02   9.728e-01    6.610e+02    5.993e+02   6.302e+02   6.302e+02   2.585e-02  
      71   2.227498e+04   9.774e+03   3.105e+01   1.258e-01   2.055e+02   9.736e-01    6.609e+02    5.993e+02   6.301e+02   6.302e+02   4.398e-02  
      72   2.227529e+04   1.018e+04   2.825e+01   1.258e-01   2.099e+02   9.659e-01    6.610e+02    5.993e+02   6.301e+02   6.302e+02   1.696e-02  
      73   2.227560e+04   1.003e+04   2.637e+01   1.258e-01   2.090e+02   9.716e-01    6.610e+02    5.993e+02   6.301e+02   6.301e+02  -5.321e-03  
      74   2.227591e+04   1.019e+04   2.317e+01   1.258e-01   2.109e+02   9.674e-01    6.609e+02    5.992e+02   6.301e+02   6.301e+02   4.462e-02  
      75   2.227622e+04   9.953e+03   2.642e+01   1.258e-01   2.076e+02   9.678e-01    6.609e+02    5.992e+02   6.300e+02   6.301e+02   6.405e-02  
      76   2.227652e+04   1.011e+04   2.111e+01   1.258e-01   2.105e+02   9.701e-01    6.609e+02    5.992e+02   6.300e+02   6.301e+02   3.810e-02  
      77   2.227683e+04   1.001e+04   2.100e+01   1.258e-01   2.093e+02   9.722e-01    6.609e+02    5.992e+02   6.301e+02   6.301e+02  -1.221e-02  
      78   2.227714e+04   1.009e+04   2.554e+01   1.258e-01   2.099e+02   9.727e-01    6.609e+02    5.991e+02   6.300e+02   6.300e+02   3.380e-02  
      79   2.227745e+04   1.002e+04   2.370e+01   1.258e-01   2.096e+02   9.755e-01    6.608e+02    5.992e+02   6.300e+02   6.300e+02   3.971e-02  
      80   2.227776e+04   1.013e+04   2.298e+01   1.258e-01   2.114e+02   9.763e-01    6.608e+02    5.991e+02   6.300e+02   6.300e+02   4.989e-02  
      81   2.227807e+04   9.992e+03   1.912e+01   1.258e-01   2.097e+02   9.743e-01    6.608e+02    5.992e+02   6.300e+02   6.300e+02   9.313e-04  
      82   2.227838e+04   1.020e+04   2.233e+01   1.258e-01   2.123e+02   9.774e-01    6.607e+02    5.992e+02   6.299e+02   6.300e+02   3.646e-02  
      83   2.227869e+04   1.000e+04   2.133e+01   1.258e-01   2.091e+02   9.697e-01    6.607e+02    5.991e+02   6.299e+02   6.300e+02   3.360e-02  
      84   2.227900e+04   1.011e+04   2.407e+01   1.258e-01   2.105e+02   9.734e-01    6.607e+02    5.990e+02   6.299e+02   6.299e+02   5.588e-02  
      85   2.227930e+04   1.008e+04   2.379e+01   1.258e-01   2.101e+02   9.725e-01    6.607e+02    5.991e+02   6.299e+02   6.299e+02   1.306e-02  
      86   2.227961e+04   1.022e+04   2.252e+01   1.258e-01   2.130e+02   9.795e-01    6.607e+02    5.990e+02   6.299e+02   6.299e+02   4.789e-02  
      87   2.227992e+04   1.006e+04   2.259e+01   1.258e-01   2.111e+02   9.819e-01    6.607e+02    5.992e+02   6.299e+02   6.299e+02  -2.957e-02  
      88   2.228023e+04   1.014e+04   2.292e+01   1.258e-01   2.124e+02   9.845e-01    6.607e+02    5.990e+02   6.299e+02   6.299e+02   8.206e-03  
      89   2.228054e+04   9.852e+03   2.253e+01   1.258e-01   2.087e+02   9.850e-01    6.607e+02    5.991e+02   6.299e+02   6.299e+02  -5.686e-02  
      90   2.228085e+04   9.990e+03   2.289e+01   1.258e-01   2.109e+02   9.879e-01    6.608e+02    5.990e+02   6.299e+02   6.298e+02  -7.219e-02  
      91   2.228116e+04   9.914e+03   2.342e+01   1.258e-01   2.088e+02   9.785e-01    6.605e+02    5.990e+02   6.298e+02   6.298e+02   3.643e-02  
      92   2.228147e+04   1.007e+04   2.361e+01   1.258e-01   2.109e+02   9.820e-01    6.606e+02    5.991e+02   6.299e+02   6.298e+02  -5.172e-02  
      93   2.228178e+04   9.912e+03   2.330e+01   1.258e-01   2.086e+02   9.780e-01    6.605e+02    5.991e+02   6.298e+02   6.298e+02  -5.731e-03  
      94   2.228208e+04   1.008e+04   2.270e+01   1.258e-01   2.114e+02   9.814e-01    6.605e+02    5.989e+02   6.297e+02   6.298e+02   5.781e-02  
      95   2.228239e+04   9.938e+03   2.021e+01   1.258e-01   2.098e+02   9.817e-01    6.605e+02    5.991e+02   6.298e+02   6.297e+02  -2.850e-02  
      96   2.228270e+04   1.014e+04   2.165e+01   1.258e-01   2.123e+02   9.837e-01    6.605e+02    5.990e+02   6.298e+02   6.297e+02  -2.546e-02  
      97   2.228301e+04   9.839e+03   1.561e+01   1.258e-01   2.094e+02   9.841e-01    6.605e+02    5.990e+02   6.298e+02   6.297e+02  -5.395e-02  
      98   2.228332e+04   9.831e+03   2.407e+01   1.258e-01   2.089e+02   9.903e-01    6.605e+02    5.990e+02   6.297e+02   6.297e+02  -3.003e-02  
      99   2.228363e+04   9.761e+03   2.380e+01   1.258e-01   2.073e+02   9.840e-01    6.604e+02    5.990e+02   6.297e+02   6.297e+02  -3.802e-02  
     100   2.228394e+04   9.960e+03   2.005e+01   1.258e-01   2.107e+02   9.876e-01    6.605e+02    5.990e+02   6.297e+02   6.297e+02  -6.660e-02  
     101   2.228425e+04   1.003e+04   1.914e+01   1.258e-01   2.110e+02   9.832e-01    6.604e+02    5.988e+02   6.296e+02   6.296e+02   2.619e-02  
     102   2.228456e+04   1.011e+04   2.240e+01   1.258e-01   2.118e+02   9.840e-01    6.604e+02    5.989e+02   6.296e+02   6.296e+02  -1.897e-02  
     103   2.228487e+04   9.883e+03   2.381e+01   1.258e-01   2.093e+02   9.877e-01    6.604e+02    5.989e+02   6.296e+02   6.296e+02  -3.902e-02  
     104   2.228518e+04   1.005e+04   2.316e+01   1.258e-01   2.122e+02   9.938e-01    6.603e+02    5.989e+02   6.296e+02   6.296e+02  -1.022e-02  
     105   2.228549e+04   1.006e+04   2.101e+01   1.258e-01   2.127e+02   9.935e-01    6.603e+02    5.989e+02   6.296e+02   6.296e+02  -2.137e-02  
     106   2.228579e+04   1.018e+04   2.216e+01   1.258e-01   2.147e+02   1.000e+00    6.604e+02    5.989e+02   6.296e+02   6.296e+02  -8.878e-02  
     107   2.228610e+04   1.011e+04   1.869e+01   1.258e-01   2.137e+02   9.922e-01    6.603e+02    5.989e+02   6.296e+02   6.295e+02  -6.129e-02  
     108   2.228641e+04   1.013e+04   2.720e+01   1.258e-01   2.129e+02   9.933e-01    6.603e+02    5.989e+02   6.296e+02   6.295e+02  -5.674e-02  
     109   2.228672e+04   1.003e+04   2.176e+01   1.258e-01   2.117e+02   9.896e-01    6.603e+02    5.987e+02   6.295e+02   6.295e+02  -2.890e-02  
     110   2.228703e+04   1.012e+04   2.269e+01   1.258e-01   2.130e+02   9.932e-01    6.603e+02    5.987e+02   6.295e+02   6.295e+02   2.460e-02  
     111   2.228734e+04   1.005e+04   2.540e+01   1.258e-01   2.121e+02   9.937e-01    6.602e+02    5.988e+02   6.295e+02   6.295e+02  -4.204e-02  
     112   2.228765e+04   1.019e+04   2.316e+01   1.258e-01   2.141e+02   9.918e-01    6.601e+02    5.987e+02   6.294e+02   6.295e+02   4.302e-02  
     113   2.228796e+04   9.975e+03   2.146e+01   1.258e-01   2.118e+02   9.970e-01    6.601e+02    5.987e+02   6.294e+02   6.294e+02   3.501e-03  
     114   2.228827e+04   1.010e+04   2.340e+01   1.258e-01   2.134e+02   9.999e-01    6.605e+02    5.987e+02   6.296e+02   6.294e+02  -1.566e-01  
     115   2.228858e+04   9.788e+03   2.680e+01   1.258e-01   2.083e+02   9.947e-01    6.603e+02    5.988e+02   6.295e+02   6.294e+02  -1.332e-01  
     116   2.228889e+04   1.000e+04   2.367e+01   1.258e-01   2.122e+02   9.989e-01    6.601e+02    5.988e+02   6.295e+02   6.294e+02  -7.379e-02  
     117   2.228920e+04   9.804e+03   2.621e+01   1.258e-01   2.097e+02   1.001e+00    6.601e+02    5.987e+02   6.294e+02   6.294e+02  -2.632e-02  
     118   2.228951e+04   1.003e+04   2.349e+01   1.258e-01   2.135e+02   1.006e+00    6.601e+02    5.987e+02   6.294e+02   6.293e+02  -2.717e-02  
     119   2.228982e+04   1.006e+04   2.352e+01   1.258e-01   2.129e+02   9.978e-01    6.600e+02    5.987e+02   6.294e+02   6.293e+02  -2.024e-02  
     120   2.229013e+04   1.025e+04   2.093e+01   1.258e-01   2.156e+02   9.972e-01    6.601e+02    5.987e+02   6.294e+02   6.293e+02  -4.891e-02  
     121   2.229044e+04   1.012e+04   2.415e+01   1.258e-01   2.134e+02   9.977e-01    6.601e+02    5.987e+02   6.294e+02   6.293e+02  -6.931e-02  
     122   2.229075e+04   1.021e+04   2.115e+01   1.258e-01   2.150e+02   9.959e-01    6.600e+02    5.986e+02   6.293e+02   6.293e+02  -2.637e-02  
     123   2.229105e+04   9.896e+03   2.281e+01   1.258e-01   2.114e+02   1.001e+00    6.600e+02    5.985e+02   6.292e+02   6.293e+02   3.109e-02  
     124   2.229136e+04   9.916e+03   2.415e+01   1.258e-01   2.115e+02   1.003e+00    6.600e+02    5.986e+02   6.293e+02   6.292e+02  -3.744e-02  
     125   2.229167e+04   9.725e+03   2.472e+01   1.258e-01   2.099e+02   1.011e+00    6.599e+02    5.986e+02   6.292e+02   6.292e+02  -9.266e-03  
     126   2.229198e+04   9.955e+03   2.077e+01   1.258e-01   2.132e+02   1.008e+00    6.600e+02    5.985e+02   6.293e+02   6.292e+02  -5.959e-02  
     127   2.229229e+04   1.002e+04   2.556e+01   1.258e-01   2.131e+02   1.006e+00    6.599e+02    5.985e+02   6.292e+02   6.292e+02  -2.515e-02  
     128   2.229260e+04   1.014e+04   2.377e+01   1.258e-01   2.139e+02   9.980e-01    6.599e+02    5.985e+02   6.292e+02   6.292e+02  -1.256e-02  
     129   2.229291e+04   1.014e+04   2.140e+01   1.258e-01   2.148e+02   1.001e+00    6.598e+02    5.985e+02   6.292e+02   6.292e+02  -2.866e-02  
     130   2.229322e+04   1.027e+04   2.067e+01   1.258e-01   2.164e+02   1.002e+00    6.598e+02    5.985e+02   6.291e+02   6.291e+02   5.752e-03  
     131   2.229353e+04   9.990e+03   2.142e+01   1.258e-01   2.136e+02   1.009e+00    6.599e+02    5.985e+02   6.292e+02   6.291e+02  -3.356e-02  
     132   2.229384e+04   1.011e+04   2.476e+01   1.258e-01   2.153e+02   1.014e+00    6.598e+02    5.984e+02   6.291e+02   6.291e+02  -2.877e-02  
     133   2.229415e+04   9.877e+03   2.352e+01   1.258e-01   2.121e+02   1.008e+00    6.597e+02    5.985e+02   6.291e+02   6.291e+02  -1.376e-02  
     134   2.229446e+04   9.911e+03   2.471e+01   1.258e-01   2.137e+02   1.021e+00    6.597e+02    5.984e+02   6.291e+02   6.291e+02   6.580e-03  
     135   2.229477e+04   9.827e+03   1.873e+01   1.258e-01   2.123e+02   1.010e+00    6.597e+02    5.984e+02   6.291e+02   6.291e+02   5.501e-03  
     136   2.229508e+04   1.000e+04   2.366e+01   1.258e-01   2.138e+02   1.011e+00    6.597e+02    5.984e+02   6.291e+02   6.290e+02  -2.389e-02  
     137   2.229539e+04   9.927e+03   2.209e+01   1.258e-01   2.128e+02   1.008e+00    6.598e+02    5.984e+02   6.291e+02   6.290e+02  -4.096e-02  
     138   2.229570e+04   1.010e+04   2.258e+01   1.258e-01   2.146e+02   1.007e+00    6.597e+02    5.984e+02   6.290e+02   6.290e+02  -1.879e-03  
     139   2.229601e+04   9.858e+03   1.899e+01   1.258e-01   2.116e+02   9.997e-01    6.597e+02    5.983e+02   6.290e+02   6.290e+02  -7.381e-03  
     140   2.229632e+04   1.002e+04   2.055e+01   1.258e-01   2.146e+02   1.008e+00    6.596e+02    5.983e+02   6.290e+02   6.290e+02  -4.618e-03  
     141   2.229663e+04   9.994e+03   1.859e+01   1.258e-01   2.148e+02   1.012e+00    6.596e+02    5.988e+02   6.292e+02   6.290e+02  -2.582e-01  
     142   2.229694e+04   9.964e+03   2.095e+01   1.258e-01   2.143e+02   1.016e+00    6.596e+02    5.982e+02   6.289e+02   6.289e+02  -6.773e-03  
     143   2.229725e+04   9.957e+03   2.551e+01   1.258e-01   2.132e+02   1.014e+00    6.596e+02    5.983e+02   6.289e+02   6.289e+02  -2.087e-02  
     144   2.229756e+04   1.007e+04   2.292e+01   1.258e-01   2.150e+02   1.013e+00    6.596e+02    5.982e+02   6.289e+02   6.289e+02  -2.515e-03  
     145   2.229787e+04   1.001e+04   2.124e+01   1.258e-01   2.143e+02   1.009e+00    6.596e+02    5.983e+02   6.289e+02   6.289e+02  -4.833e-02  
     146   2.229818e+04   1.018e+04   2.310e+01   1.258e-01   2.165e+02   1.014e+00    6.595e+02    5.982e+02   6.289e+02   6.289e+02   1.708e-02  
     147   2.229849e+04   1.014e+04   2.402e+01   1.258e-01   2.156e+02   1.009e+00    6.594e+02    5.982e+02   6.288e+02   6.289e+02   1.098e-02  
     148   2.229880e+04   1.026e+04   2.318e+01   1.258e-01   2.177e+02   1.014e+00    6.594e+02    5.981e+02   6.288e+02   6.288e+02   4.567e-02  
     149   2.229911e+04   1.009e+04   2.441e+01   1.258e-01   2.160e+02   1.020e+00    6.595e+02    5.982e+02   6.288e+02   6.288e+02   2.658e-03  
     150   2.229942e+04   1.037e+04   2.372e+01   1.258e-01   2.195e+02   1.020e+00    6.594e+02    5.982e+02   6.288e+02   6.288e+02   2.653e-02  
     151   2.229973e+04   1.015e+04   2.112e+01   1.258e-01   2.163e+02   1.016e+00    6.595e+02    5.982e+02   6.288e+02   6.288e+02  -2.520e-02  
     152   2.230004e+04   1.002e+04   1.999e+01   1.258e-01   2.159e+02   1.021e+00    6.594e+02    5.982e+02   6.288e+02   6.288e+02  -3.947e-02  
     153   2.230035e+04   9.948e+03   2.112e+01   1.258e-01   2.141e+02   1.018e+00    6.595e+02    5.984e+02   6.290e+02   6.288e+02  -2.036e-01  
     154   2.230066e+04   9.887e+03   2.054e+01   1.258e-01   2.139e+02   1.019e+00    6.593e+02    5.983e+02   6.288e+02   6.287e+02  -8.914e-02  
     155   2.230097e+04   9.867e+03   2.084e+01   1.258e-01   2.132e+02   1.019e+00    6.593e+02    5.982e+02   6.288e+02   6.287e+02  -4.091e-02  
     156   2.230128e+04   9.913e+03   2.337e+01   1.258e-01   2.143e+02   1.022e+00    6.594e+02    5.981e+02   6.287e+02   6.287e+02  -1.373e-02  
     157   2.230159e+04   9.952e+03   2.224e+01   1.258e-01   2.147e+02   1.020e+00    6.593e+02    5.981e+02   6.287e+02   6.287e+02  -2.996e-02  
     158   2.230190e+04   1.005e+04   2.250e+01   1.258e-01   2.161e+02   1.022e+00    6.593e+02    5.981e+02   6.287e+02   6.287e+02  -3.961e-02  
     159   2.230221e+04   9.974e+03   1.826e+01   1.258e-01   2.157e+02   1.022e+00    6.592e+02    5.981e+02   6.287e+02   6.286e+02  -2.016e-02  
     160   2.230252e+04   1.003e+04   2.214e+01   1.258e-01   2.163e+02   1.028e+00    6.593e+02    5.981e+02   6.287e+02   6.286e+02  -3.660e-02  
     161   2.230283e+04   9.886e+03   1.828e+01   1.258e-01   2.147e+02   1.026e+00    6.592e+02    5.981e+02   6.286e+02   6.286e+02  -3.240e-02  
     162   2.230314e+04   9.829e+03   2.098e+01   1.258e-01   2.135e+02   1.023e+00    6.593e+02    5.981e+02   6.287e+02   6.286e+02  -5.756e-02  
     163   2.230345e+04   9.728e+03   2.152e+01   1.258e-01   2.122e+02   1.025e+00    6.591e+02    5.980e+02   6.286e+02   6.286e+02  -1.185e-02  
     164   2.230376e+04   9.689e+03   2.538e+01   1.258e-01   2.114e+02   1.028e+00    6.592e+02    5.980e+02   6.286e+02   6.286e+02  -1.071e-02  
     165   2.230407e+04   9.720e+03   2.093e+01   1.258e-01   2.117e+02   1.020e+00    6.591e+02    5.979e+02   6.285e+02   6.285e+02   4.529e-02  
     166   2.230438e+04   1.011e+04   1.821e+01   1.258e-01   2.170e+02   1.020e+00    6.591e+02    5.979e+02   6.285e+02   6.285e+02   1.417e-02  
