     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      32   2.226270e+04   9.799e+03   5.600e+01   1.258e-01   1.521e+02   9.421e-01    6.619e+02    5.999e+02   6.309e+02   6.309e+02  -2.506e-02  
      33   2.226300e+04   9.558e+03   6.126e+01   1.258e-01   1.487e+02   9.390e-01    6.617e+02    5.999e+02   6.308e+02   6.308e+02   1.614e-02  
      34   2.226330e+04   9.556e+03   6.082e+01   1.258e-01   1.493e+02   9.456e-01    6.618e+02    5.998e+02   6.308e+02   6.308e+02   3.086e-02  
      35   2.226361e+04   9.495e+03   5.399e+01   1.258e-01   1.480e+02   9.357e-01    6.617e+02    5.999e+02   6.308e+02   6.308e+02   5.184e-03  
      36   2.226391e+04   9.616e+03   5.196e+01   1.258e-01   1.502e+02   9.439e-01    6.617e+02    5.998e+02   6.308e+02   6.308e+02   3.716e-02  
      37   2.226421e+04   9.456e+03   5.514e+01   1.258e-01   1.481e+02   9.464e-01    6.617e+02    5.998e+02   6.308e+02   6.308e+02  -6.881e-03  
      38   2.226451e+04   9.344e+03   6.611e+01   1.258e-01   1.464e+02   9.449e-01    6.617e+02    5.998e+02   6.308e+02   6.308e+02   4.236e-03  
      39   2.226481e+04   9.480e+03   7.742e+01   1.258e-01   1.475e+02   9.458e-01    6.616e+02    5.998e+02   6.307e+02   6.307e+02   2.729e-02  
      40   2.226511e+04   9.517e+03   8.898e+01   1.258e-01   1.480e+02   9.501e-01    6.616e+02    5.998e+02   6.307e+02   6.307e+02   2.343e-02  
      41   2.226541e+04   9.453e+03   7.725e+01   1.258e-01   1.474e+02   9.474e-01    6.616e+02    5.998e+02   6.307e+02   6.307e+02   1.382e-02  
      42   2.226572e+04   9.241e+03   5.350e+01   1.258e-01   1.466e+02   9.524e-01    6.616e+02    5.997e+02   6.306e+02   6.307e+02   3.845e-02  
      43   2.226602e+04   8.762e+03   5.073e+01   1.258e-01   1.400e+02   9.441e-01    6.615e+02    5.997e+02   6.306e+02   6.307e+02   4.865e-02  
      44   2.226632e+04   8.028e+03   4.599e+01   1.258e-01   1.317e+02   9.551e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02   6.105e-02  
      45   2.226662e+04   7.718e+03   4.540e+01   1.258e-01   1.266e+02   9.452e-01    6.616e+02    5.998e+02   6.307e+02   6.306e+02  -3.119e-02  
      46   2.226692e+04   8.071e+03   4.429e+01   1.258e-01   1.323e+02   9.567e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02   2.531e-02  
      47   2.226722e+04   9.040e+03   5.348e+01   1.258e-01   1.432e+02   9.422e-01    6.614e+02    5.997e+02   6.305e+02   6.306e+02   4.814e-02  
      48   2.226753e+04   9.626e+03   5.461e+01   1.258e-01   1.510e+02   9.479e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02  -4.604e-03  
      49   2.226783e+04   9.582e+03   5.177e+01   1.258e-01   1.503e+02   9.481e-01    6.615e+02    5.997e+02   6.306e+02   6.306e+02  -1.495e-02  
      50   2.226813e+04   9.400e+03   5.622e+01   1.258e-01   1.487e+02   9.557e-01    6.613e+02    5.996e+02   6.305e+02   6.305e+02   7.108e-02  
      51   2.226843e+04   8.891e+03   5.457e+01   1.258e-01   1.419e+02   9.495e-01    6.614e+02    5.996e+02   6.305e+02   6.305e+02   3.574e-02  
      52   2.226874e+04   8.698e+03   4.670e+01   1.258e-01   1.405e+02   9.551e-01    6.613e+02    5.996e+02   6.305e+02   6.305e+02   5.144e-02  
      53   2.226904e+04   8.607e+03   4.802e+01   1.258e-01   1.387e+02   9.485e-01    6.614e+02    5.996e+02   6.305e+02   6.305e+02  -2.394e-02  
      54   2.226934e+04   9.023e+03   5.691e+01   1.258e-01   1.439e+02   9.533e-01    6.614e+02    5.996e+02   6.305e+02   6.305e+02  -2.591e-02  
      55   2.226964e+04   9.250e+03   6.394e+01   1.258e-01   1.457e+02   9.452e-01    6.613e+02    5.995e+02   6.304e+02   6.305e+02   5.299e-02  
      56   2.226994e+04   9.768e+03   5.841e+01   1.258e-01   1.531e+02   9.555e-01    6.613e+02    5.991e+02   6.302e+02   6.304e+02   2.723e-01  
      57   2.227025e+04   9.752e+03   5.591e+01   1.258e-01   1.524e+02   9.479e-01    6.613e+02    5.995e+02   6.304e+02   6.304e+02   7.711e-03  
      58   2.227055e+04   9.434e+03   5.792e+01   1.258e-01   1.498e+02   9.634e-01    6.612e+02    5.995e+02   6.303e+02   6.304e+02   5.868e-02  
      59   2.227085e+04   8.953e+03   4.966e+01   1.258e-01   1.437e+02   9.569e-01    6.612e+02    5.994e+02   6.303e+02   6.304e+02   5.445e-02  
      60   2.227115e+04   8.369e+03   5.024e+01   1.258e-01   1.371e+02   9.678e-01    6.612e+02    5.994e+02   6.303e+02   6.304e+02   6.169e-02  
      61   2.227146e+04   7.756e+03   4.658e+01   1.258e-01   1.281e+02   9.557e-01    6.613e+02    5.995e+02   6.304e+02   6.303e+02  -3.279e-02  
      62   2.227176e+04   7.451e+03   3.695e+01   1.258e-01   1.254e+02   9.667e-01    6.612e+02    5.994e+02   6.303e+02   6.303e+02   4.545e-02  
      63   2.227206e+04   7.199e+03   4.322e+01   1.258e-01   1.210e+02   9.572e-01    6.611e+02    5.994e+02   6.303e+02   6.303e+02   2.772e-02  
      64   2.227237e+04   7.378e+03   4.611e+01   1.258e-01   1.237e+02   9.637e-01    6.611e+02    5.995e+02   6.303e+02   6.303e+02   1.678e-02  
      65   2.227267e+04   7.810e+03   4.578e+01   1.258e-01   1.291e+02   9.576e-01    6.611e+02    5.994e+02   6.303e+02   6.303e+02   1.035e-02  
      66   2.227297e+04   8.225e+03   5.878e+01   1.258e-01   1.347e+02   9.686e-01    6.611e+02    5.993e+02   6.302e+02   6.303e+02   6.220e-02  
      67   2.227327e+04   8.206e+03   5.823e+01   1.258e-01   1.342e+02   9.617e-01    6.610e+02    5.994e+02   6.302e+02   6.302e+02   1.893e-02  
      68   2.227358e+04   8.316e+03   6.191e+01   1.258e-01   1.354e+02   9.724e-01    6.610e+02    5.992e+02   6.301e+02   6.302e+02   1.173e-01  
      69   2.227388e+04   8.604e+03   6.007e+01   1.258e-01   1.395e+02   9.646e-01    6.610e+02    5.995e+02   6.302e+02   6.302e+02  -4.308e-02  
      70   2.227418e+04   9.127e+03   7.877e+01   1.258e-01   1.459e+02   9.692e-01    6.610e+02    5.993e+02   6.302e+02   6.302e+02   2.585e-02  
      71   2.227449e+04   9.284e+03   9.082e+01   1.258e-01   1.466e+02   9.625e-01    6.609e+02    5.993e+02   6.301e+02   6.302e+02   4.398e-02  
      72   2.227479e+04   9.293e+03   1.035e+02   1.258e-01   1.464e+02   9.688e-01    6.610e+02    5.993e+02   6.301e+02   6.302e+02   1.696e-02  
      73   2.227509e+04   9.325e+03   9.026e+01   1.258e-01   1.466e+02   9.567e-01    6.610e+02    5.993e+02   6.301e+02   6.301e+02  -5.321e-03  
      74   2.227540e+04   9.143e+03   8.208e+01   1.258e-01   1.456e+02   9.685e-01    6.609e+02    5.992e+02   6.301e+02   6.301e+02   4.462e-02  
      75   2.227570e+04   9.006e+03   6.958e+01   1.258e-01   1.439e+02   9.609e-01    6.609e+02    5.992e+02   6.300e+02   6.301e+02   6.405e-02  
      76   2.227600e+04   8.943e+03   5.191e+01   1.258e-01   1.450e+02   9.719e-01    6.609e+02    5.992e+02   6.300e+02   6.301e+02   3.810e-02  
      77   2.227631e+04   8.903e+03   4.139e+01   1.258e-01   1.444e+02   9.645e-01    6.609e+02    5.992e+02   6.301e+02   6.301e+02  -1.221e-02  
      78   2.227661e+04   8.728e+03   4.889e+01   1.258e-01   1.426e+02   9.752e-01    6.609e+02    5.991e+02   6.300e+02   6.300e+02   3.380e-02  
      79   2.227691e+04   8.707e+03   4.706e+01   1.258e-01   1.421e+02   9.700e-01    6.608e+02    5.992e+02   6.300e+02   6.300e+02   3.971e-02  
      80   2.227722e+04   8.850e+03   4.867e+01   1.258e-01   1.445e+02   9.777e-01    6.608e+02    5.991e+02   6.300e+02   6.300e+02   4.989e-02  
      81   2.227752e+04   8.930e+03   5.176e+01   1.258e-01   1.443e+02   9.633e-01    6.608e+02    5.992e+02   6.300e+02   6.300e+02   9.313e-04  
      82   2.227782e+04   9.341e+03   5.350e+01   1.258e-01   1.507e+02   9.786e-01    6.607e+02    5.992e+02   6.299e+02   6.300e+02   3.646e-02  
      83   2.227813e+04   9.312e+03   5.372e+01   1.258e-01   1.495e+02   9.712e-01    6.607e+02    5.991e+02   6.299e+02   6.300e+02   3.360e-02  
      84   2.227843e+04   9.544e+03   5.473e+01   1.258e-01   1.529e+02   9.764e-01    6.607e+02    5.990e+02   6.299e+02   6.299e+02   5.588e-02  
      85   2.227873e+04   9.600e+03   5.510e+01   1.258e-01   1.534e+02   9.743e-01    6.607e+02    5.991e+02   6.299e+02   6.299e+02   1.306e-02  
      86   2.227904e+04   9.587e+03   5.951e+01   1.258e-01   1.537e+02   9.807e-01    6.607e+02    5.990e+02   6.299e+02   6.299e+02   4.789e-02  
      87   2.227934e+04   9.573e+03   5.141e+01   1.258e-01   1.534e+02   9.736e-01    6.607e+02    5.992e+02   6.299e+02   6.299e+02  -2.957e-02  
      88   2.227965e+04   9.469e+03   5.161e+01   1.258e-01   1.529e+02   9.822e-01    6.607e+02    5.990e+02   6.299e+02   6.299e+02   8.206e-03  
      89   2.227995e+04   9.161e+03   4.647e+01   1.258e-01   1.480e+02   9.689e-01    6.607e+02    5.991e+02   6.299e+02   6.299e+02  -5.686e-02  
      90   2.228025e+04   9.082e+03   4.577e+01   1.258e-01   1.475e+02   9.736e-01    6.608e+02    5.990e+02   6.299e+02   6.298e+02  -7.219e-02  
      91   2.228056e+04   8.970e+03   5.446e+01   1.258e-01   1.456e+02   9.755e-01    6.605e+02    5.990e+02   6.298e+02   6.298e+02   3.643e-02  
      92   2.228086e+04   8.925e+03   4.975e+01   1.258e-01   1.455e+02   9.758e-01    6.606e+02    5.991e+02   6.299e+02   6.298e+02  -5.172e-02  
      93   2.228117e+04   8.684e+03   4.787e+01   1.258e-01   1.421e+02   9.746e-01    6.605e+02    5.991e+02   6.298e+02   6.298e+02  -5.731e-03  
      94   2.228147e+04   8.314e+03   4.807e+01   1.258e-01   1.382e+02   9.857e-01    6.605e+02    5.989e+02   6.297e+02   6.298e+02   5.781e-02  
      95   2.228178e+04   7.925e+03   4.214e+01   1.258e-01   1.327e+02   9.748e-01    6.605e+02    5.991e+02   6.298e+02   6.297e+02  -2.850e-02  
      96   2.228208e+04   7.888e+03   3.953e+01   1.258e-01   1.330e+02   9.834e-01    6.605e+02    5.990e+02   6.298e+02   6.297e+02  -2.546e-02  
      97   2.228238e+04   6.583e+03   3.658e+01   1.258e-01   1.158e+02   9.970e-01    6.605e+02    5.990e+02   6.298e+02   6.297e+02  -5.395e-02  
      98   2.228269e+04   7.437e+03   4.223e+01   1.258e-01   1.267e+02   9.823e-01    6.605e+02    5.990e+02   6.297e+02   6.297e+02  -3.003e-02  
      99   2.228299e+04   8.111e+03   3.763e+01   1.258e-01   1.350e+02   9.670e-01    6.604e+02    5.990e+02   6.297e+02   6.297e+02  -3.802e-02  
     100   2.228330e+04   8.352e+03   4.150e+01   1.258e-01   1.389e+02   9.794e-01    6.605e+02    5.990e+02   6.297e+02   6.297e+02  -6.660e-02  
     101   2.228360e+04   8.869e+03   4.791e+01   1.258e-01   1.451e+02   9.790e-01    6.604e+02    5.988e+02   6.296e+02   6.296e+02   2.619e-02  
     102   2.228391e+04   9.379e+03   4.939e+01   1.258e-01   1.521e+02   9.854e-01    6.604e+02    5.989e+02   6.296e+02   6.296e+02  -1.897e-02  
     103   2.228421e+04   9.326e+03   5.028e+01   1.258e-01   1.509e+02   9.789e-01    6.604e+02    5.989e+02   6.296e+02   6.296e+02  -3.902e-02  
     104   2.228452e+04   9.047e+03   5.309e+01   1.258e-01   1.484e+02   9.926e-01    6.603e+02    5.989e+02   6.296e+02   6.296e+02  -1.022e-02  
     105   2.228482e+04   8.755e+03   4.898e+01   1.258e-01   1.443e+02   9.829e-01    6.603e+02    5.989e+02   6.296e+02   6.296e+02  -2.137e-02  
     106   2.228513e+04   8.645e+03   4.728e+01   1.258e-01   1.437e+02   9.925e-01    6.604e+02    5.989e+02   6.296e+02   6.296e+02  -8.878e-02  
     107   2.228543e+04   8.383e+03   4.777e+01   1.258e-01   1.392e+02   9.800e-01    6.603e+02    5.989e+02   6.296e+02   6.295e+02  -6.129e-02  
     108   2.228574e+04   8.667e+03   4.594e+01   1.258e-01   1.435e+02   9.874e-01    6.603e+02    5.989e+02   6.296e+02   6.295e+02  -5.674e-02  
     109   2.228604e+04   8.708e+03   5.285e+01   1.258e-01   1.430e+02   9.800e-01    6.603e+02    5.987e+02   6.295e+02   6.295e+02  -2.890e-02  
     110   2.228635e+04   8.851e+03   4.749e+01   1.258e-01   1.458e+02   9.884e-01    6.603e+02    5.987e+02   6.295e+02   6.295e+02   2.460e-02  
     111   2.228665e+04   8.896e+03   5.256e+01   1.258e-01   1.456e+02   9.801e-01    6.602e+02    5.988e+02   6.295e+02   6.295e+02  -4.204e-02  
     112   2.228696e+04   8.916e+03   5.089e+01   1.258e-01   1.471e+02   9.953e-01    6.601e+02    5.987e+02   6.294e+02   6.295e+02   4.302e-02  
     113   2.228726e+04   8.853e+03   4.924e+01   1.258e-01   1.458e+02   9.873e-01    6.601e+02    5.987e+02   6.294e+02   6.294e+02   3.501e-03  
     114   2.228757e+04   8.801e+03   5.880e+01   1.258e-01   1.440e+02   9.843e-01    6.605e+02    5.987e+02   6.296e+02   6.294e+02  -1.566e-01  
     115   2.228787e+04   8.624e+03   6.836e+01   1.258e-01   1.413e+02   9.812e-01    6.603e+02    5.988e+02   6.295e+02   6.294e+02  -1.332e-01  
     116   2.228818e+04   8.507e+03   7.966e+01   1.258e-01   1.404e+02   9.946e-01    6.601e+02    5.988e+02   6.295e+02   6.294e+02  -7.379e-02  
     117   2.228848e+04   8.480e+03   6.978e+01   1.258e-01   1.397e+02   9.850e-01    6.601e+02    5.987e+02   6.294e+02   6.294e+02  -2.632e-02  
     118   2.228879e+04   8.606e+03   6.276e+01   1.258e-01   1.425e+02   9.930e-01    6.601e+02    5.987e+02   6.294e+02   6.293e+02  -2.717e-02  
     119   2.228909e+04   8.952e+03   5.218e+01   1.258e-01   1.468e+02   9.849e-01    6.600e+02    5.987e+02   6.294e+02   6.293e+02  -2.024e-02  
     120   2.228940e+04   9.329e+03   5.229e+01   1.258e-01   1.521e+02   9.921e-01    6.601e+02    5.987e+02   6.294e+02   6.293e+02  -4.891e-02  
     121   2.228971e+04   9.414e+03   4.925e+01   1.258e-01   1.531e+02   9.867e-01    6.601e+02    5.987e+02   6.294e+02   6.293e+02  -6.931e-02  
     122   2.229001e+04   9.189e+03   5.390e+01   1.258e-01   1.510e+02   1.000e+00    6.600e+02    5.986e+02   6.293e+02   6.293e+02  -2.637e-02  
     123   2.229032e+04   9.053e+03   5.281e+01   1.258e-01   1.490e+02   9.944e-01    6.600e+02    5.985e+02   6.292e+02   6.293e+02   3.109e-02  
     124   2.229062e+04   8.882e+03   6.151e+01   1.258e-01   1.465e+02   9.941e-01    6.600e+02    5.986e+02   6.293e+02   6.292e+02  -3.744e-02  
     125   2.229093e+04   8.829e+03   5.216e+01   1.258e-01   1.464e+02   9.970e-01    6.599e+02    5.986e+02   6.292e+02   6.292e+02  -9.266e-03  
     126   2.229123e+04   9.109e+03   4.812e+01   1.258e-01   1.507e+02   1.001e+00    6.600e+02    5.985e+02   6.293e+02   6.292e+02  -5.959e-02  
     127   2.229154e+04   9.319e+03   5.050e+01   1.258e-01   1.527e+02   9.952e-01    6.599e+02    5.985e+02   6.292e+02   6.292e+02  -2.515e-02  
     128   2.229185e+04   9.603e+03   5.105e+01   1.258e-01   1.569e+02   1.003e+00    6.599e+02    5.985e+02   6.292e+02   6.292e+02  -1.256e-02  
     129   2.229215e+04   9.332e+03   4.831e+01   1.258e-01   1.531e+02   9.983e-01    6.598e+02    5.985e+02   6.292e+02   6.292e+02  -2.866e-02  
     130   2.229246e+04   9.080e+03   5.096e+01   1.258e-01   1.505e+02   1.008e+00    6.598e+02    5.985e+02   6.291e+02   6.291e+02   5.752e-03  
     131   2.229276e+04   8.988e+03   4.518e+01   1.258e-01   1.493e+02   1.000e+00    6.599e+02    5.985e+02   6.292e+02   6.291e+02  -3.356e-02  
     132   2.229307e+04   9.018e+03   4.458e+01   1.258e-01   1.505e+02   1.011e+00    6.598e+02    5.984e+02   6.291e+02   6.291e+02  -2.877e-02  
     133   2.229338e+04   8.741e+03   4.039e+01   1.258e-01   1.470e+02   1.009e+00    6.597e+02    5.985e+02   6.291e+02   6.291e+02  -1.376e-02  
     134   2.229368e+04   8.405e+03   3.880e+01   1.258e-01   1.428e+02   1.010e+00    6.597e+02    5.984e+02   6.291e+02   6.291e+02   6.580e-03  
     135   2.229399e+04   8.188e+03   3.947e+01   1.258e-01   1.390e+02   1.002e+00    6.597e+02    5.984e+02   6.291e+02   6.291e+02   5.501e-03  
     136   2.229430e+04   8.325e+03   4.230e+01   1.258e-01   1.411e+02   1.006e+00    6.597e+02    5.984e+02   6.291e+02   6.290e+02  -2.389e-02  
     137   2.229460e+04   8.793e+03   4.425e+01   1.258e-01   1.464e+02   9.986e-01    6.598e+02    5.984e+02   6.291e+02   6.290e+02  -4.096e-02  
     138   2.229491e+04   9.045e+03   4.239e+01   1.258e-01   1.502e+02   1.002e+00    6.597e+02    5.984e+02   6.290e+02   6.290e+02  -1.879e-03  
     139   2.229522e+04   8.750e+03   3.586e+01   1.258e-01   1.465e+02   9.973e-01    6.597e+02    5.983e+02   6.290e+02   6.290e+02  -7.381e-03  
     140   2.229552e+04   8.368e+03   3.940e+01   1.258e-01   1.423e+02   1.008e+00    6.596e+02    5.983e+02   6.290e+02   6.290e+02  -4.618e-03  
     141   2.229583e+04   8.044e+03   3.517e+01   1.258e-01   1.371e+02   9.975e-01    6.596e+02    5.988e+02   6.292e+02   6.290e+02  -2.582e-01  
     142   2.229613e+04   7.894e+03   3.522e+01   1.258e-01   1.356e+02   1.007e+00    6.596e+02    5.982e+02   6.289e+02   6.289e+02  -6.773e-03  
     143   2.229644e+04   8.525e+03   3.845e+01   1.258e-01   1.397e+02   9.551e-01    6.596e+02    5.983e+02   6.289e+02   6.289e+02  -2.087e-02  
     144   2.229675e+04   8.391e+03   3.413e+01   1.258e-01   1.433e+02   1.016e+00    6.596e+02    5.982e+02   6.289e+02   6.289e+02  -2.515e-03  
     145   2.229706e+04   8.359e+03   3.662e+01   1.258e-01   1.420e+02   1.009e+00    6.596e+02    5.983e+02   6.289e+02   6.289e+02  -4.833e-02  
     146   2.229736e+04   8.668e+03   3.460e+01   1.258e-01   1.465e+02   1.012e+00    6.595e+02    5.982e+02   6.289e+02   6.289e+02   1.708e-02  
     147   2.229767e+04   8.708e+03   3.783e+01   1.258e-01   1.465e+02   1.007e+00    6.594e+02    5.982e+02   6.288e+02   6.289e+02   1.098e-02  
     148   2.229798e+04   9.078e+03   4.146e+01   1.258e-01   1.523e+02   1.020e+00    6.594e+02    5.981e+02   6.288e+02   6.288e+02   4.567e-02  
     149   2.229828e+04   9.156e+03   3.582e+01   1.258e-01   1.533e+02   1.013e+00    6.595e+02    5.982e+02   6.288e+02   6.288e+02   2.658e-03  
     150   2.229859e+04   9.133e+03   4.368e+01   1.258e-01   1.534e+02   1.023e+00    6.594e+02    5.982e+02   6.288e+02   6.288e+02   2.653e-02  
     151   2.229890e+04   8.938e+03   3.915e+01   1.258e-01   1.499e+02   1.009e+00    6.595e+02    5.982e+02   6.288e+02   6.288e+02  -2.520e-02  
     152   2.229920e+04   8.976e+03   3.950e+01   1.258e-01   1.514e+02   1.022e+00    6.594e+02    5.982e+02   6.288e+02   6.288e+02  -3.947e-02  
     153   2.229951e+04   9.192e+03   3.742e+01   1.258e-01   1.535e+02   1.011e+00    6.595e+02    5.984e+02   6.290e+02   6.288e+02  -2.036e-01  
     154   2.229982e+04   9.236e+03   3.439e+01   1.258e-01   1.550e+02   1.021e+00    6.593e+02    5.983e+02   6.288e+02   6.287e+02  -8.914e-02  
     155   2.230013e+04   9.206e+03   4.040e+01   1.258e-01   1.534e+02   1.013e+00    6.593e+02    5.982e+02   6.288e+02   6.287e+02  -4.091e-02  
     156   2.230043e+04   9.174e+03   3.987e+01   1.258e-01   1.539e+02   1.021e+00    6.594e+02    5.981e+02   6.287e+02   6.287e+02  -1.373e-02  
     157   2.230074e+04   9.308e+03   3.971e+01   1.258e-01   1.554e+02   1.018e+00    6.593e+02    5.981e+02   6.287e+02   6.287e+02  -2.996e-02  
     158   2.230105e+04   9.425e+03   4.716e+01   1.258e-01   1.568e+02   1.020e+00    6.593e+02    5.981e+02   6.287e+02   6.287e+02  -3.961e-02  
     159   2.230136e+04   9.308e+03   4.387e+01   1.258e-01   1.551e+02   1.016e+00    6.592e+02    5.981e+02   6.287e+02   6.286e+02  -2.016e-02  
     160   2.230166e+04   9.435e+03   4.182e+01   1.258e-01   1.573e+02   1.020e+00    6.593e+02    5.981e+02   6.287e+02   6.286e+02  -3.660e-02  
     161   2.230197e+04   9.148e+03   3.918e+01   1.258e-01   1.533e+02   1.016e+00    6.592e+02    5.981e+02   6.286e+02   6.286e+02  -3.240e-02  
     162   2.230228e+04   8.967e+03   3.946e+01   1.258e-01   1.517e+02   1.027e+00    6.593e+02    5.981e+02   6.287e+02   6.286e+02  -5.756e-02  
     163   2.230259e+04   8.717e+03   4.032e+01   1.258e-01   1.478e+02   1.020e+00    6.591e+02    5.980e+02   6.286e+02   6.286e+02  -1.185e-02  
     164   2.230289e+04   8.720e+03   4.288e+01   1.258e-01   1.478e+02   1.020e+00    6.592e+02    5.980e+02   6.286e+02   6.286e+02  -1.071e-02  
     165   2.230320e+04   8.805e+03   3.740e+01   1.258e-01   1.491e+02   1.019e+00    6.591e+02    5.979e+02   6.285e+02   6.285e+02   4.529e-02  
     166   2.230351e+04   8.781e+03   4.426e+01   1.258e-01   1.485e+02   1.022e+00    6.591e+02    5.979e+02   6.285e+02   6.285e+02   1.417e-02  
