     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      20   2.162769e+04   6.428e+03   1.321e+01   1.258e-01   1.494e+02   9.191e-01    5.047e+02    4.429e+02   4.738e+02   4.738e+02  -2.268e-02  
      21   2.162799e+04   6.378e+03   1.685e+01   1.258e-01   1.479e+02   9.144e-01    5.046e+02    4.429e+02   4.738e+02   4.738e+02   1.136e-02  
      22   2.162828e+04   6.435e+03   1.130e+01   1.258e-01   1.493e+02   9.156e-01    5.048e+02    4.428e+02   4.738e+02   4.738e+02   5.840e-03  
      23   2.162858e+04   6.256e+03   1.607e+01   1.258e-01   1.462e+02   9.211e-01    5.047e+02    4.429e+02   4.738e+02   4.738e+02  -4.089e-02  
      24   2.162888e+04   6.411e+03   9.398e+00   1.258e-01   1.487e+02   9.215e-01    5.046e+02    4.429e+02   4.737e+02   4.737e+02   1.985e-02  
      25   2.162917e+04   6.362e+03   1.038e+01   1.258e-01   1.493e+02   9.237e-01    5.048e+02    4.429e+02   4.738e+02   4.737e+02  -6.672e-02  
      26   2.162947e+04   6.520e+03   1.361e+01   1.258e-01   1.524e+02   9.235e-01    5.046e+02    4.427e+02   4.736e+02   4.737e+02   9.798e-02  
      27   2.162977e+04   6.449e+03   1.738e+01   1.258e-01   1.507e+02   9.239e-01    5.047e+02    4.430e+02   4.738e+02   4.737e+02  -1.121e-01  
      28   2.163006e+04   6.458e+03   1.787e+01   1.258e-01   1.491e+02   9.272e-01    5.046e+02    4.427e+02   4.737e+02   4.737e+02   4.234e-02  
      29   2.163036e+04   6.444e+03   1.928e+01   1.258e-01   1.473e+02   9.200e-01    5.046e+02    4.431e+02   4.739e+02   4.737e+02  -1.768e-01  
      30   2.163066e+04   6.589e+03   1.260e+01   1.258e-01   1.508e+02   9.201e-01    5.046e+02    4.427e+02   4.736e+02   4.737e+02   6.143e-02  
      31   2.163095e+04   6.373e+03   1.261e+01   1.258e-01   1.505e+02   9.275e-01    5.046e+02    4.428e+02   4.737e+02   4.737e+02  -1.369e-02  
      32   2.163125e+04   6.389e+03   1.152e+01   1.258e-01   1.513e+02   9.325e-01    5.045e+02    4.426e+02   4.736e+02   4.737e+02   1.239e-01  
      33   2.163155e+04   6.404e+03   1.477e+01   1.258e-01   1.510e+02   9.319e-01    5.045e+02    4.427e+02   4.736e+02   4.737e+02   7.869e-02  
      34   2.163184e+04   6.481e+03   1.510e+01   1.258e-01   1.516e+02   9.272e-01    5.044e+02    4.426e+02   4.735e+02   4.737e+02   1.532e-01  
      35   2.163214e+04   6.247e+03   1.168e+01   1.258e-01   1.471e+02   9.248e-01    5.045e+02    4.427e+02   4.736e+02   4.737e+02   6.442e-02  
      36   2.163244e+04   6.401e+03   7.063e+00   1.258e-01   1.498e+02   9.243e-01    5.045e+02    4.427e+02   4.736e+02   4.737e+02   6.829e-02  
      37   2.163273e+04   6.364e+03   5.341e+00   1.258e-01   1.496e+02   9.255e-01    5.046e+02    4.429e+02   4.738e+02   4.737e+02  -1.184e-01  
      38   2.163303e+04   6.301e+03   1.148e+01   1.258e-01   1.479e+02   9.269e-01    5.045e+02    4.428e+02   4.736e+02   4.736e+02   3.301e-03  
      39   2.163333e+04   6.200e+03   9.199e+00   1.258e-01   1.473e+02   9.288e-01    5.045e+02    4.428e+02   4.736e+02   4.736e+02   4.352e-04  
      40   2.163362e+04   6.313e+03   1.150e+01   1.258e-01   1.489e+02   9.319e-01    5.045e+02    4.427e+02   4.736e+02   4.736e+02  -5.275e-03  
      41   2.163392e+04   5.952e+03   1.075e+01   1.258e-01   1.440e+02   9.349e-01    5.045e+02    4.428e+02   4.737e+02   4.736e+02  -3.093e-02  
      42   2.163422e+04   5.669e+03   1.030e+01   1.258e-01   1.395e+02   9.361e-01    5.044e+02    4.427e+02   4.736e+02   4.736e+02   5.317e-02  
      43   2.163451e+04   5.279e+03   1.057e+01   1.258e-01   1.327e+02   9.355e-01    5.049e+02    4.429e+02   4.739e+02   4.736e+02  -2.631e-01  
      44   2.163481e+04   5.380e+03   1.043e+01   1.258e-01   1.339e+02   9.330e-01    5.044e+02    4.427e+02   4.735e+02   4.736e+02   6.244e-02  
      45   2.163511e+04   5.705e+03   9.096e+00   1.258e-01   1.392e+02   9.301e-01    5.045e+02    4.429e+02   4.737e+02   4.736e+02  -1.310e-01  
      46   2.163541e+04   6.033e+03   1.925e+01   1.352e-01   1.434e+02   9.385e-01    5.046e+02    4.427e+02   4.737e+02   4.736e+02  -1.009e-01  
      47   2.163570e+04   5.975e+03   3.099e+01   2.061e+00   1.412e+02   9.347e-01    5.045e+02    4.427e+02   4.736e+02   4.736e+02  -5.103e-02  
      48   2.163600e+04   6.047e+03   2.410e+01   3.469e+01   1.443e+02   9.429e-01    5.044e+02    4.427e+02   4.736e+02   4.736e+02   1.082e-02  
      49   2.163630e+04   5.922e+03   1.818e+01   6.052e+01   1.434e+02   9.483e-01    5.043e+02    4.428e+02   4.735e+02   4.736e+02   1.102e-02  
      50   2.163659e+04   6.012e+03   1.583e+01   6.065e+01   1.445e+02   9.423e-01    5.044e+02    4.425e+02   4.734e+02   4.736e+02   1.039e-01  
      51   2.163689e+04   6.271e+03   1.003e+01   3.430e+01   1.498e+02   9.422e-01    5.044e+02    4.427e+02   4.735e+02   4.735e+02   1.074e-02  
      52   2.163719e+04   6.290e+03   1.339e+01   2.008e+00   1.506e+02   9.488e-01    5.044e+02    4.426e+02   4.735e+02   4.735e+02   4.133e-02  
      53   2.163749e+04   6.274e+03   6.682e+00   1.348e-01   1.508e+02   9.443e-01    5.043e+02    4.427e+02   4.735e+02   4.735e+02   5.855e-03  
      54   2.163778e+04   6.411e+03   4.881e+00   1.258e-01   1.527e+02   9.431e-01    5.043e+02    4.427e+02   4.735e+02   4.735e+02   1.158e-02  
      55   2.163808e+04   6.390e+03   1.227e+01   1.258e-01   1.506e+02   9.408e-01    5.044e+02    4.427e+02   4.735e+02   4.735e+02  -2.937e-02  
      56   2.163838e+04   6.384e+03   1.698e+01   1.258e-01   1.504e+02   9.450e-01    5.044e+02    4.426e+02   4.735e+02   4.735e+02   4.343e-02  
      57   2.163868e+04   6.297e+03   2.011e+01   1.258e-01   1.495e+02   9.504e-01    5.044e+02    4.426e+02   4.735e+02   4.735e+02  -2.375e-02  
      58   2.163897e+04   6.288e+03   2.755e+01   1.258e-01   1.477e+02   9.459e-01    5.044e+02    4.426e+02   4.735e+02   4.735e+02   8.715e-03  
      59   2.163927e+04   6.167e+03   3.556e+01   1.258e-01   1.445e+02   9.455e-01    5.042e+02    4.428e+02   4.735e+02   4.735e+02  -2.448e-02  
      60   2.163957e+04   6.379e+03   2.601e+01   1.258e-01   1.499e+02   9.501e-01    5.043e+02    4.426e+02   4.734e+02   4.735e+02   6.230e-02  
      61   2.163987e+04   6.189e+03   1.957e+01   1.258e-01   1.483e+02   9.496e-01    5.044e+02    4.427e+02   4.735e+02   4.735e+02  -7.744e-02  
      62   2.164016e+04   6.297e+03   1.228e+01   1.258e-01   1.507e+02   9.462e-01    5.043e+02    4.426e+02   4.735e+02   4.735e+02  -8.857e-03  
      63   2.164046e+04   6.262e+03   1.137e+01   1.258e-01   1.496e+02   9.486e-01    5.044e+02    4.427e+02   4.736e+02   4.735e+02  -9.978e-02  
      64   2.164076e+04   6.373e+03   9.473e+00   1.258e-01   1.516e+02   9.442e-01    5.043e+02    4.426e+02   4.734e+02   4.734e+02   2.919e-03  
      65   2.164106e+04   6.204e+03   1.730e+01   1.258e-01   1.478e+02   9.474e-01    5.043e+02    4.428e+02   4.735e+02   4.734e+02  -9.624e-02  
      66   2.164135e+04   6.346e+03   1.315e+01   1.258e-01   1.507e+02   9.553e-01    5.044e+02    4.426e+02   4.735e+02   4.734e+02  -3.382e-02  
      67   2.164165e+04   6.224e+03   1.165e+01   1.258e-01   1.493e+02   9.519e-01    5.043e+02    4.427e+02   4.735e+02   4.734e+02  -1.208e-01  
      68   2.164195e+04   6.264e+03   1.304e+01   1.258e-01   1.503e+02   9.554e-01    5.043e+02    4.425e+02   4.734e+02   4.734e+02   1.786e-02  
      69   2.164225e+04   6.254e+03   9.807e+00   1.258e-01   1.520e+02   9.654e-01    5.043e+02    4.426e+02   4.734e+02   4.734e+02  -9.418e-03  
      70   2.164255e+04   6.329e+03   6.097e+00   1.258e-01   1.537e+02   9.612e-01    5.042e+02    4.425e+02   4.734e+02   4.734e+02   4.511e-02  
      71   2.164284e+04   6.303e+03   1.241e+01   1.258e-01   1.518e+02   9.605e-01    5.042e+02    4.426e+02   4.734e+02   4.734e+02  -9.445e-03  
      72   2.164314e+04   6.414e+03   1.293e+01   1.258e-01   1.533e+02   9.616e-01    5.042e+02    4.426e+02   4.734e+02   4.734e+02   1.374e-02  
      73   2.164344e+04   6.317e+03   1.288e+01   1.258e-01   1.509e+02   9.571e-01    5.043e+02    4.426e+02   4.734e+02   4.734e+02  -4.495e-02  
      74   2.164374e+04   6.341e+03   8.687e+00   1.258e-01   1.533e+02   9.617e-01    5.041e+02    4.424e+02   4.733e+02   4.734e+02   9.214e-02  
      75   2.164404e+04   6.189e+03   1.172e+01   1.258e-01   1.505e+02   9.620e-01    5.043e+02    4.426e+02   4.734e+02   4.734e+02  -5.925e-02  
      76   2.164433e+04   6.195e+03   1.676e+01   1.258e-01   1.501e+02   9.739e-01    5.059e+02    4.425e+02   4.742e+02   4.734e+02  -8.423e-01  
      77   2.164463e+04   6.186e+03   1.123e+01   1.258e-01   1.501e+02   9.669e-01    5.042e+02    4.426e+02   4.734e+02   4.734e+02  -3.194e-02  
      78   2.164493e+04   6.291e+03   9.417e+00   1.258e-01   1.524e+02   9.626e-01    5.040e+02    4.425e+02   4.733e+02   4.733e+02   7.985e-02  
      79   2.164523e+04   6.216e+03   7.954e+00   1.258e-01   1.530e+02   9.654e-01    5.041e+02    4.426e+02   4.734e+02   4.733e+02  -2.025e-02  
      80   2.164553e+04   6.168e+03   1.079e+01   1.258e-01   1.507e+02   9.658e-01    5.040e+02    4.425e+02   4.733e+02   4.733e+02   7.587e-02  
      81   2.164582e+04   6.108e+03   1.312e+01   1.258e-01   1.482e+02   9.605e-01    5.042e+02    4.426e+02   4.734e+02   4.733e+02  -7.255e-02  
      82   2.164612e+04   6.208e+03   1.010e+01   1.258e-01   1.495e+02   9.576e-01    5.037e+02    4.426e+02   4.732e+02   4.733e+02   1.670e-01  
      83   2.164642e+04   6.132e+03   1.125e+01   1.258e-01   1.489e+02   9.688e-01    5.042e+02    4.426e+02   4.734e+02   4.733e+02  -1.014e-01  
      84   2.164672e+04   6.129e+03   1.637e+01   1.258e-01   1.483e+02   9.648e-01    5.041e+02    4.424e+02   4.732e+02   4.733e+02   6.304e-02  
      85   2.164702e+04   6.116e+03   1.374e+01   1.258e-01   1.498e+02   9.691e-01    5.041e+02    4.426e+02   4.734e+02   4.733e+02  -8.590e-02  
      86   2.164732e+04   6.149e+03   7.620e+00   1.258e-01   1.516e+02   9.786e-01    5.040e+02    4.424e+02   4.732e+02   4.733e+02   9.480e-02  
      87   2.164761e+04   6.054e+03   1.249e+01   1.258e-01   1.486e+02   9.654e-01    5.041e+02    4.426e+02   4.733e+02   4.733e+02  -6.661e-02  
      88   2.164791e+04   6.149e+03   1.315e+01   1.258e-01   1.503e+02   9.682e-01    5.041e+02    4.425e+02   4.733e+02   4.733e+02   5.964e-03  
      89   2.164821e+04   6.162e+03   7.998e+00   1.258e-01   1.510e+02   9.729e-01    5.041e+02    4.426e+02   4.734e+02   4.733e+02  -1.257e-01  
      90   2.164851e+04   6.311e+03   1.007e+01   1.258e-01   1.538e+02   9.737e-01    5.041e+02    4.424e+02   4.732e+02   4.733e+02   1.791e-02  
      91   2.164881e+04   6.151e+03   1.967e+01   1.258e-01   1.486e+02   9.715e-01    5.042e+02    4.426e+02   4.734e+02   4.733e+02  -1.405e-01  
      92   2.164911e+04   6.292e+03   9.323e+00   1.258e-01   1.525e+02   9.736e-01    5.042e+02    4.424e+02   4.733e+02   4.732e+02  -4.528e-02  
      93   2.164941e+04   6.092e+03   1.155e+01   1.258e-01   1.479e+02   9.665e-01    5.044e+02    4.426e+02   4.735e+02   4.732e+02  -2.281e-01  
      94   2.164970e+04   6.155e+03   9.149e+00   1.258e-01   1.508e+02   9.795e-01    5.040e+02    4.424e+02   4.732e+02   4.732e+02   3.675e-02  
      95   2.165000e+04   5.925e+03   1.876e+01   1.258e-01   1.471e+02   9.875e-01    5.040e+02    4.424e+02   4.732e+02   4.732e+02   2.669e-02  
      96   2.165030e+04   6.079e+03   1.384e+01   1.258e-01   1.514e+02   9.826e-01    5.039e+02    4.423e+02   4.731e+02   4.732e+02   7.130e-02  
      97   2.165060e+04   6.029e+03   7.965e+00   1.258e-01   1.507e+02   9.755e-01    5.040e+02    4.425e+02   4.732e+02   4.732e+02  -2.591e-02  
      98   2.165090e+04   6.053e+03   1.282e+01   1.258e-01   1.492e+02   9.781e-01    5.039e+02    4.424e+02   4.732e+02   4.732e+02   4.851e-02  
      99   2.165120e+04   5.997e+03   1.476e+01   1.258e-01   1.476e+02   9.741e-01    5.040e+02    4.425e+02   4.732e+02   4.732e+02  -5.044e-02  
     100   2.165150e+04   6.056e+03   5.908e+00   1.258e-01   1.495e+02   9.748e-01    5.039e+02    4.425e+02   4.732e+02   4.732e+02  -1.925e-02  
     101   2.165180e+04   5.999e+03   6.701e+00   1.258e-01   1.484e+02   9.773e-01    5.040e+02    4.425e+02   4.732e+02   4.732e+02  -5.833e-02  
     102   2.165209e+04   5.996e+03   1.270e+01   1.258e-01   1.477e+02   9.735e-01    5.039e+02    4.424e+02   4.732e+02   4.732e+02   2.412e-02  
     103   2.165239e+04   5.967e+03   7.182e+00   1.258e-01   1.495e+02   9.813e-01    5.039e+02    4.425e+02   4.732e+02   4.732e+02  -3.251e-02  
     104   2.165269e+04   5.962e+03   9.496e+00   1.258e-01   1.503e+02   9.909e-01    5.038e+02    4.423e+02   4.730e+02   4.732e+02   1.262e-01  
     105   2.165299e+04   5.903e+03   1.203e+01   1.258e-01   1.485e+02   9.842e-01    5.040e+02    4.426e+02   4.733e+02   4.732e+02  -9.853e-02  
     106   2.165329e+04   5.844e+03   1.034e+01   1.258e-01   1.472e+02   9.852e-01    5.038e+02    4.424e+02   4.731e+02   4.731e+02   4.627e-02  
     107   2.165359e+04   5.909e+03   1.656e+01   1.258e-01   1.455e+02   9.777e-01    5.039e+02    4.426e+02   4.732e+02   4.731e+02  -1.056e-01  
     108   2.165389e+04   6.039e+03   1.236e+01   1.258e-01   1.486e+02   9.782e-01    5.038e+02    4.424e+02   4.731e+02   4.731e+02   6.582e-02  
     109   2.165419e+04   5.958e+03   1.069e+01   1.258e-01   1.481e+02   9.820e-01    5.039e+02    4.426e+02   4.732e+02   4.731e+02  -1.086e-01  
     110   2.165449e+04   5.896e+03   1.141e+01   1.258e-01   1.478e+02   9.914e-01    5.039e+02    4.425e+02   4.732e+02   4.731e+02  -8.129e-02  
     111   2.165479e+04   5.759e+03   1.081e+01   1.258e-01   1.455e+02   9.862e-01    5.037e+02    4.425e+02   4.731e+02   4.731e+02   3.216e-02  
     112   2.165509e+04   5.907e+03   1.297e+01   1.258e-01   1.481e+02   9.944e-01    5.038e+02    4.424e+02   4.731e+02   4.731e+02   2.205e-03  
     113   2.165538e+04   5.743e+03   1.578e+01   1.258e-01   1.458e+02   9.992e-01    5.037e+02    4.424e+02   4.730e+02   4.731e+02   7.259e-02  
     114   2.165568e+04   5.801e+03   1.126e+01   1.258e-01   1.464e+02   9.911e-01    5.037e+02    4.424e+02   4.730e+02   4.731e+02   8.248e-02  
     115   2.165598e+04   5.652e+03   1.444e+01   1.258e-01   1.438e+02   9.921e-01    5.037e+02    4.424e+02   4.730e+02   4.731e+02   4.494e-02  
     116   2.165628e+04   5.720e+03   5.119e+00   1.258e-01   1.457e+02   9.862e-01    5.039e+02    4.423e+02   4.731e+02   4.731e+02  -1.441e-02  
     117   2.165658e+04   5.548e+03   1.450e+01   1.258e-01   1.413e+02   9.883e-01    5.037e+02    4.424e+02   4.730e+02   4.731e+02   6.087e-02  
     118   2.165688e+04   5.635e+03   1.399e+01   1.258e-01   1.431e+02   9.958e-01    5.037e+02    4.424e+02   4.730e+02   4.731e+02   4.986e-02  
     119   2.165718e+04   5.531e+03   1.824e+01   1.258e-01   1.410e+02   9.907e-01    5.038e+02    4.423e+02   4.730e+02   4.731e+02   2.135e-02  
     120   2.165748e+04   5.650e+03   1.495e+01   1.258e-01   1.440e+02   9.969e-01    5.038e+02    4.422e+02   4.730e+02   4.730e+02   5.409e-02  
     121   2.165778e+04   5.564e+03   1.393e+01   1.258e-01   1.429e+02   9.996e-01    5.036e+02    4.424e+02   4.730e+02   4.730e+02   1.784e-02  
     122   2.165808e+04   5.433e+03   1.628e+01   1.258e-01   1.400e+02   9.997e-01    5.036e+02    4.422e+02   4.729e+02   4.730e+02   1.230e-01  
     123   2.165838e+04   5.390e+03   1.604e+01   1.258e-01   1.398e+02   9.988e-01    5.036e+02    4.424e+02   4.730e+02   4.730e+02  -1.566e-02  
     124   2.165868e+04   5.493e+03   1.252e+01   1.258e-01   1.412e+02   9.896e-01    5.037e+02    4.423e+02   4.730e+02   4.730e+02  -4.985e-03  
     125   2.165898e+04   5.459e+03   1.418e+01   1.258e-01   1.396e+02   9.863e-01    5.039e+02    4.424e+02   4.731e+02   4.730e+02  -1.320e-01  
     126   2.165928e+04   5.530e+03   1.191e+01   1.258e-01   1.419e+02   9.938e-01    5.037e+02    4.423e+02   4.730e+02   4.730e+02   2.503e-02  
     127   2.165958e+04   5.358e+03   1.586e+01   1.258e-01   1.380e+02   9.928e-01    5.037e+02    4.424e+02   4.731e+02   4.730e+02  -6.765e-02  
     128   2.165988e+04   5.454e+03   1.118e+01   1.258e-01   1.414e+02   9.988e-01    5.037e+02    4.423e+02   4.730e+02   4.730e+02   4.024e-03  
     129   2.166018e+04   5.382e+03   1.244e+01   1.258e-01   1.396e+02   9.993e-01    5.037e+02    4.424e+02   4.730e+02   4.730e+02  -3.944e-02  
     130   2.166048e+04   5.518e+03   6.717e+00   1.258e-01   1.435e+02   9.965e-01    5.036e+02    4.423e+02   4.729e+02   4.730e+02   4.088e-02  
     131   2.166078e+04   5.276e+03   1.163e+01   1.258e-01   1.381e+02   9.988e-01    5.037e+02    4.437e+02   4.737e+02   4.730e+02  -7.482e-01  
     132   2.166108e+04   5.381e+03   1.079e+01   1.258e-01   1.412e+02   1.006e+00    5.037e+02    4.423e+02   4.730e+02   4.730e+02  -3.017e-02  
     133   2.166138e+04   5.341e+03   1.397e+01   1.258e-01   1.389e+02   9.989e-01    5.036e+02    4.424e+02   4.730e+02   4.730e+02  -1.785e-02  
     134   2.166168e+04   5.477e+03   1.043e+01   1.258e-01   1.419e+02   9.954e-01    5.038e+02    4.422e+02   4.730e+02   4.730e+02  -7.746e-02  
     135   2.166198e+04   5.481e+03   1.725e+01   1.258e-01   1.405e+02   1.001e+00    5.036e+02    4.423e+02   4.729e+02   4.729e+02   2.459e-03  
     136   2.166228e+04   5.545e+03   1.129e+01   1.258e-01   1.429e+02   1.004e+00    5.035e+02    4.422e+02   4.729e+02   4.729e+02   7.370e-02  
     137   2.166258e+04   5.527e+03   8.357e+00   1.258e-01   1.430e+02   1.005e+00    5.035e+02    4.423e+02   4.729e+02   4.729e+02   3.348e-02  
     138   2.166288e+04   5.516e+03   1.255e+01   1.258e-01   1.429e+02   1.009e+00    5.036e+02    4.422e+02   4.729e+02   4.729e+02   2.929e-02  
     139   2.166318e+04   5.446e+03   2.029e+01   1.258e-01   1.412e+02   1.009e+00    5.036e+02    4.422e+02   4.729e+02   4.729e+02   2.186e-02  
     140   2.166348e+04   5.656e+03   1.295e+01   1.258e-01   1.469e+02   1.015e+00    5.034e+02    4.422e+02   4.728e+02   4.729e+02   1.449e-01  
     141   2.166378e+04   5.550e+03   1.090e+01   1.258e-01   1.447e+02   1.008e+00    5.035e+02    4.422e+02   4.729e+02   4.729e+02   4.966e-02  
     142   2.166408e+04   5.644e+03   1.595e+01   1.258e-01   1.438e+02   9.989e-01    5.036e+02    4.422e+02   4.729e+02   4.729e+02  -1.576e-02  
     143   2.166438e+04   5.548e+03   1.575e+01   1.258e-01   1.425e+02   1.005e+00    5.035e+02    4.424e+02   4.730e+02   4.729e+02  -6.166e-02  
     144   2.166468e+04   5.736e+03   1.514e+01   1.258e-01   1.459e+02   1.004e+00    5.036e+02    4.422e+02   4.729e+02   4.729e+02   1.146e-02  
     145   2.166498e+04   5.619e+03   1.012e+01   1.258e-01   1.447e+02   1.008e+00    5.034e+02    4.423e+02   4.729e+02   4.729e+02  -5.069e-03  
     146   2.166528e+04   5.717e+03   1.209e+01   1.258e-01   1.460e+02   1.006e+00    5.035e+02    4.423e+02   4.729e+02   4.729e+02  -1.674e-02  
     147   2.166558e+04   5.653e+03   1.155e+01   1.258e-01   1.458e+02   1.012e+00    5.035e+02    4.423e+02   4.729e+02   4.729e+02  -4.623e-02  
     148   2.166588e+04   5.741e+03   1.198e+01   1.258e-01   1.484e+02   1.011e+00    5.033e+02    4.422e+02   4.728e+02   4.729e+02   6.819e-02  
     149   2.166618e+04   5.682e+03   1.055e+01   1.258e-01   1.466e+02   1.009e+00    5.036e+02    4.424e+02   4.730e+02   4.728e+02  -1.332e-01  
     150   2.166648e+04   5.825e+03   8.335e+00   1.258e-01   1.493e+02   1.010e+00    5.034e+02    4.423e+02   4.728e+02   4.728e+02   2.929e-02  
     151   2.166678e+04   5.848e+03   1.133e+01   1.258e-01   1.494e+02   1.008e+00    5.035e+02    4.423e+02   4.729e+02   4.728e+02  -5.891e-02  
     152   2.166708e+04   5.801e+03   9.317e+00   1.258e-01   1.484e+02   1.004e+00    5.034e+02    4.422e+02   4.728e+02   4.728e+02  -3.273e-03  
     153   2.166738e+04   5.674e+03   1.690e+01   1.258e-01   1.447e+02   1.010e+00    5.035e+02    4.423e+02   4.729e+02   4.728e+02  -9.851e-02  
     154   2.166768e+04   5.767e+03   9.874e+00   1.258e-01   1.476e+02   1.014e+00    5.034e+02    4.421e+02   4.728e+02   4.728e+02   6.521e-02  
     155   2.166798e+04   5.769e+03   1.304e+01   1.258e-01   1.479e+02   1.014e+00    5.034e+02    4.423e+02   4.728e+02   4.728e+02  -2.588e-02  
     156   2.166828e+04   5.748e+03   1.358e+01   1.258e-01   1.487e+02   1.020e+00    5.033e+02    4.421e+02   4.727e+02   4.728e+02   9.555e-02  
     157   2.166858e+04   5.825e+03   1.300e+01   1.258e-01   1.495e+02   1.022e+00    5.033e+02    4.423e+02   4.728e+02   4.728e+02  -2.984e-02  
     158   2.166888e+04   5.980e+03   1.528e+01   1.258e-01   1.513e+02   1.018e+00    5.033e+02    4.422e+02   4.727e+02   4.728e+02   5.832e-02  
     159   2.166918e+04   5.938e+03   1.154e+01   1.258e-01   1.511e+02   1.017e+00    5.033e+02    4.422e+02   4.728e+02   4.728e+02   2.074e-02  
     160   2.166948e+04   6.260e+03   1.034e+01   1.258e-01   1.568e+02   1.002e+00    5.034e+02    4.421e+02   4.728e+02   4.728e+02   1.889e-02  
     161   2.166979e+04   6.090e+03   1.144e+01   1.258e-01   1.539e+02   1.013e+00    5.034e+02    4.423e+02   4.728e+02   4.728e+02  -5.627e-02  
     162   2.167009e+04   6.196e+03   1.401e+01   1.258e-01   1.548e+02   1.018e+00    5.033e+02    4.422e+02   4.727e+02   4.728e+02   3.406e-02  
     163   2.167039e+04   6.199e+03   5.041e+00   1.258e-01   1.573e+02   1.020e+00    5.033e+02    4.422e+02   4.728e+02   4.728e+02   2.949e-03  
     164   2.167069e+04   5.973e+03   6.647e+00   1.258e-01   1.537e+02   1.023e+00    5.033e+02    4.422e+02   4.727e+02   4.727e+02   4.181e-02  
     165   2.167099e+04   5.744e+03   1.058e+01   1.258e-01   1.492e+02   1.024e+00    5.034e+02    4.422e+02   4.728e+02   4.727e+02  -4.971e-02  
     166   2.167129e+04   5.800e+03   5.158e+00   1.258e-01   1.498e+02   1.021e+00    5.031e+02    4.422e+02   4.727e+02   4.727e+02   8.047e-02  
