     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      26   2.103335e+04   8.489e+03   7.346e+01   1.258e-01   1.367e+02   9.425e-01    3.560e+02    2.939e+02   3.249e+02   3.249e+02  -1.514e-02  
      27   2.103364e+04   8.048e+03   8.731e+01   1.258e-01   1.297e+02   9.363e-01    3.562e+02    2.938e+02   3.250e+02   3.249e+02  -8.175e-02  
      28   2.103392e+04   8.168e+03   1.689e+02   1.258e-01   1.280e+02   9.378e-01    3.560e+02    2.939e+02   3.250e+02   3.249e+02  -4.384e-02  
      29   2.103421e+04   8.266e+03   3.083e+02   1.258e-01   1.240e+02   9.450e-01    3.559e+02    2.937e+02   3.248e+02   3.249e+02   1.145e-01  
      30   2.103449e+04   9.282e+03   4.018e+02   1.282e-01   1.329e+02   9.468e-01    3.559e+02    2.939e+02   3.249e+02   3.249e+02   4.659e-02  
      31   2.103478e+04   9.246e+03   3.751e+02   7.461e-01   1.334e+02   9.461e-01    3.558e+02    2.939e+02   3.249e+02   3.249e+02   7.916e-02  
      32   2.103506e+04   9.592e+03   2.366e+02   1.610e+01   1.428e+02   9.413e-01    3.559e+02    2.939e+02   3.249e+02   3.249e+02   2.177e-02  
      33   2.103535e+04   9.442e+03   1.075e+02   5.060e+01   1.477e+02   9.455e-01    3.560e+02    2.939e+02   3.250e+02   3.249e+02  -1.824e-02  
      34   2.103563e+04   1.002e+04   5.523e+01   4.936e+01   1.567e+02   9.447e-01    3.559e+02    2.941e+02   3.250e+02   3.249e+02  -4.870e-02  
      35   2.103591e+04   1.026e+04   5.372e+01   1.401e+01   1.596e+02   9.406e-01    3.560e+02    2.939e+02   3.249e+02   3.249e+02   1.533e-02  
      36   2.103620e+04   1.032e+04   5.551e+01   5.924e-01   1.607e+02   9.444e-01    3.560e+02    2.939e+02   3.250e+02   3.249e+02  -1.500e-02  
      37   2.103648e+04   9.929e+03   5.348e+01   1.274e-01   1.566e+02   9.482e-01    3.559e+02    2.940e+02   3.250e+02   3.249e+02  -1.994e-02  
      38   2.103677e+04   9.660e+03   5.469e+01   1.258e-01   1.532e+02   9.463e-01    3.560e+02    2.940e+02   3.250e+02   3.249e+02  -4.926e-02  
      39   2.103705e+04   9.423e+03   5.919e+01   1.258e-01   1.506e+02   9.545e-01    3.559e+02    2.940e+02   3.250e+02   3.249e+02  -1.556e-03  
      40   2.103734e+04   9.498e+03   5.738e+01   1.308e-01   1.512e+02   9.496e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -3.210e-02  
      41   2.103762e+04   8.900e+03   4.839e+01   1.840e-01   1.444e+02   9.483e-01    3.560e+02    2.939e+02   3.250e+02   3.250e+02  -5.734e-03  
      42   2.103791e+04   8.652e+03   3.914e+01   2.037e-01   1.414e+02   9.500e-01    3.561e+02    2.940e+02   3.250e+02   3.250e+02  -7.096e-02  
      43   2.103819e+04   8.331e+03   3.961e+01   2.078e-01   1.373e+02   9.484e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -3.202e-02  
      44   2.103848e+04   8.651e+03   4.297e+01   1.739e-01   1.420e+02   9.568e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02  -3.253e-02  
      45   2.103876e+04   8.958e+03   4.467e+01   1.289e-01   1.450e+02   9.518e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   2.204e-03  
      46   2.103905e+04   9.318e+03   4.876e+01   1.258e-01   1.506e+02   9.583e-01    3.559e+02    2.942e+02   3.251e+02   3.250e+02  -8.516e-02  
      47   2.103933e+04   9.169e+03   4.641e+01   1.258e-01   1.485e+02   9.580e-01    3.558e+02    2.939e+02   3.249e+02   3.250e+02   1.000e-01  
      48   2.103962e+04   9.370e+03   4.391e+01   1.258e-01   1.512e+02   9.563e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -4.060e-03  
      49   2.103990e+04   9.174e+03   4.673e+01   1.258e-01   1.488e+02   9.615e-01    3.559e+02    2.938e+02   3.249e+02   3.250e+02   1.088e-01  
      50   2.104019e+04   9.512e+03   4.702e+01   1.258e-01   1.527e+02   9.576e-01    3.560e+02    2.939e+02   3.250e+02   3.250e+02   1.863e-02  
      51   2.104047e+04   9.439e+03   4.861e+01   1.275e-01   1.521e+02   9.586e-01    3.558e+02    2.938e+02   3.248e+02   3.250e+02   1.490e-01  
      52   2.104076e+04   9.526e+03   4.923e+01   1.545e-01   1.537e+02   9.633e-01    3.560e+02    2.939e+02   3.250e+02   3.250e+02   1.477e-02  
      53   2.104104e+04   8.970e+03   4.746e+01   1.767e-01   1.440e+02   9.430e-01    3.558e+02    2.940e+02   3.249e+02   3.250e+02   9.562e-02  
      54   2.104133e+04   8.830e+03   5.406e+01   1.662e-01   1.435e+02   9.471e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   3.602e-02  
      55   2.104162e+04   8.828e+03   7.545e+01   1.721e-01   1.430e+02   9.589e-01    3.561e+02    2.940e+02   3.250e+02   3.250e+02  -4.110e-02  
      56   2.104190e+04   9.200e+03   9.496e+01   1.323e-01   1.463e+02   9.558e-01    3.560e+02    2.941e+02   3.251e+02   3.250e+02  -6.018e-02  
      57   2.104219e+04   9.466e+03   8.525e+01   1.259e-01   1.511e+02   9.616e-01    3.560e+02    2.941e+02   3.250e+02   3.250e+02  -5.309e-02  
      58   2.104247e+04   9.812e+03   6.630e+01   1.258e-01   1.557e+02   9.616e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -1.219e-02  
      59   2.104276e+04   9.659e+03   5.478e+01   1.258e-01   1.554e+02   9.656e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02  -2.324e-02  
      60   2.104304e+04   9.673e+03   4.561e+01   1.258e-01   1.552e+02   9.620e-01    3.558e+02    2.942e+02   3.250e+02   3.250e+02   3.738e-02  
      61   2.104333e+04   9.431e+03   4.475e+01   1.258e-01   1.525e+02   9.630e-01    3.560e+02    2.941e+02   3.251e+02   3.250e+02  -7.122e-02  
      62   2.104361e+04   9.819e+03   5.161e+01   1.258e-01   1.565e+02   9.582e-01    3.559e+02    2.942e+02   3.250e+02   3.250e+02  -2.060e-02  
      63   2.104390e+04   9.896e+03   4.972e+01   1.258e-01   1.583e+02   9.616e-01    3.560e+02    2.942e+02   3.251e+02   3.250e+02  -8.812e-02  
      64   2.104419e+04   9.853e+03   4.629e+01   1.258e-01   1.581e+02   9.653e-01    3.560e+02    2.941e+02   3.251e+02   3.250e+02  -4.346e-02  
      65   2.104447e+04   9.608e+03   4.519e+01   1.258e-01   1.563e+02   9.741e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   1.287e-02  
      66   2.104476e+04   9.424e+03   5.085e+01   1.258e-01   1.530e+02   9.741e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   1.994e-03  
      67   2.104504e+04   9.245e+03   6.099e+01   1.258e-01   1.507e+02   9.748e-01    3.560e+02    2.942e+02   3.251e+02   3.250e+02  -3.387e-02  
      68   2.104533e+04   9.586e+03   7.035e+01   1.258e-01   1.526e+02   9.590e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   6.333e-03  
      69   2.104561e+04   9.700e+03   7.650e+01   1.258e-01   1.546e+02   9.576e-01    3.561e+02    2.940e+02   3.251e+02   3.250e+02  -4.342e-02  
      70   2.104590e+04   9.770e+03   7.247e+01   1.258e-01   1.554e+02   9.670e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02  -6.084e-03  
      71   2.104619e+04   9.243e+03   5.628e+01   1.258e-01   1.515e+02   9.731e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   7.037e-02  
      72   2.104647e+04   9.228e+03   3.888e+01   1.258e-01   1.508e+02   9.748e-01    3.557e+02    2.941e+02   3.249e+02   3.250e+02   1.281e-01  
      73   2.104676e+04   8.901e+03   3.699e+01   1.258e-01   1.483e+02   9.814e-01    3.559e+02    2.940e+02   3.250e+02   3.250e+02   7.932e-02  
      74   2.104704e+04   9.066e+03   4.872e+01   1.258e-01   1.483e+02   9.716e-01    3.557e+02    2.941e+02   3.249e+02   3.250e+02   1.072e-01  
      75   2.104733e+04   8.695e+03   6.196e+01   1.258e-01   1.438e+02   9.716e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02   7.294e-02  
      76   2.104762e+04   8.432e+03   6.630e+01   1.258e-01   1.394e+02   9.725e-01    3.559e+02    2.941e+02   3.250e+02   3.250e+02   2.799e-02  
      77   2.104790e+04   8.718e+03   6.782e+01   1.258e-01   1.438e+02   9.768e-01    3.560e+02    2.940e+02   3.250e+02   3.250e+02   5.634e-02  
      78   2.104819e+04   9.221e+03   5.435e+01   1.258e-01   1.503e+02   9.730e-01    3.559e+02    2.942e+02   3.250e+02   3.251e+02   1.322e-02  
      79   2.104848e+04   9.701e+03   4.845e+01   1.258e-01   1.570e+02   9.743e-01    3.560e+02    2.943e+02   3.252e+02   3.251e+02  -1.010e-01  
      80   2.104876e+04   1.040e+04   4.775e+01   1.258e-01   1.652e+02   9.711e-01    3.559e+02    2.942e+02   3.251e+02   3.251e+02  -5.792e-03  
      81   2.104905e+04   1.072e+04   4.979e+01   1.258e-01   1.704e+02   9.775e-01    3.560e+02    2.941e+02   3.250e+02   3.251e+02   8.794e-03  
      82   2.104933e+04   1.096e+04   5.381e+01   1.258e-01   1.718e+02   9.742e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02  -5.972e-02  
      83   2.104962e+04   1.087e+04   4.902e+01   1.258e-01   1.723e+02   9.789e-01    3.561e+02    2.942e+02   3.252e+02   3.251e+02  -9.376e-02  
      84   2.104991e+04   1.043e+04   4.944e+01   1.258e-01   1.666e+02   9.807e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02  -8.290e-02  
      85   2.105019e+04   9.508e+03   4.697e+01   1.258e-01   1.556e+02   9.829e-01    3.559e+02    2.941e+02   3.250e+02   3.251e+02   3.268e-02  
      86   2.105048e+04   9.036e+03   3.536e+01   1.258e-01   1.499e+02   9.829e-01    3.559e+02    2.943e+02   3.251e+02   3.251e+02  -3.615e-02  
      87   2.105077e+04   8.784e+03   3.244e+01   1.258e-01   1.470e+02   9.794e-01    3.562e+02    2.941e+02   3.252e+02   3.251e+02  -8.816e-02  
      88   2.105105e+04   9.056e+03   3.681e+01   1.258e-01   1.507e+02   9.833e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02  -3.587e-02  
      89   2.105134e+04   9.288e+03   3.801e+01   1.258e-01   1.529e+02   9.772e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02  -1.720e-02  
      90   2.105163e+04   9.447e+03   4.710e+01   1.258e-01   1.559e+02   9.906e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02  -5.216e-02  
      91   2.105191e+04   9.339e+03   4.439e+01   1.258e-01   1.542e+02   9.917e-01    3.559e+02    2.941e+02   3.250e+02   3.251e+02   8.843e-02  
      92   2.105220e+04   9.234e+03   4.252e+01   1.258e-01   1.524e+02   9.798e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02   6.829e-03  
      93   2.105249e+04   9.032e+03   3.655e+01   1.258e-01   1.507e+02   9.840e-01    3.559e+02    2.940e+02   3.250e+02   3.251e+02   1.103e-01  
      94   2.105277e+04   9.202e+03   3.613e+01   1.258e-01   1.528e+02   9.878e-01    3.559e+02    2.942e+02   3.251e+02   3.251e+02   2.865e-02  
      95   2.105306e+04   8.999e+03   4.418e+01   1.258e-01   1.498e+02   9.873e-01    3.559e+02    2.941e+02   3.250e+02   3.251e+02   1.169e-01  
      96   2.105335e+04   9.198e+03   5.878e+01   1.351e-01   1.512e+02   9.819e-01    3.563e+02    2.943e+02   3.253e+02   3.251e+02  -1.726e-01  
      97   2.105363e+04   9.236e+03   1.115e+02   1.275e+00   1.487e+02   9.825e-01    3.559e+02    2.942e+02   3.250e+02   3.251e+02   6.467e-02  
      98   2.105392e+04   9.695e+03   1.612e+02   1.424e+01   1.515e+02   9.758e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02  -2.254e-02  
      99   2.105421e+04   9.613e+03   1.972e+02   1.760e+01   1.500e+02   9.875e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02   2.684e-02  
     100   2.105449e+04   9.714e+03   1.976e+02   1.047e+01   1.511e+02   9.886e-01    3.559e+02    2.943e+02   3.251e+02   3.251e+02   2.960e-02  
     101   2.105478e+04   9.129e+03   1.646e+02   2.083e+01   1.462e+02   9.947e-01    3.559e+02    2.943e+02   3.251e+02   3.251e+02  -1.980e-03  
     102   2.105507e+04   9.119e+03   1.240e+02   5.228e+00   1.475e+02   9.927e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02   8.921e-03  
     103   2.105536e+04   9.180e+03   6.025e+01   2.504e-01   1.516e+02   9.897e-01    3.559e+02    2.942e+02   3.250e+02   3.251e+02   7.417e-02  
     104   2.105564e+04   9.483e+03   4.256e+01   1.261e-01   1.560e+02   9.866e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02   3.402e-02  
     105   2.105593e+04   9.391e+03   4.134e+01   1.258e-01   1.551e+02   9.863e-01    3.560e+02    2.943e+02   3.252e+02   3.251e+02  -4.196e-02  
     106   2.105622e+04   9.311e+03   4.138e+01   1.258e-01   1.546e+02   9.909e-01    3.560e+02    2.945e+02   3.252e+02   3.251e+02  -1.125e-01  
     107   2.105650e+04   9.276e+03   3.791e+01   1.258e-01   1.553e+02   1.000e+00    3.560e+02    2.943e+02   3.251e+02   3.251e+02   4.973e-03  
     108   2.105679e+04   9.463e+03   3.752e+01   1.258e-01   1.571e+02   9.962e-01    3.559e+02    2.954e+02   3.257e+02   3.251e+02  -5.203e-01  
     109   2.105708e+04   9.410e+03   3.409e+01   1.258e-01   1.570e+02   9.998e-01    3.560e+02    2.943e+02   3.252e+02   3.251e+02  -4.418e-02  
     110   2.105737e+04   9.443e+03   3.018e+01   1.258e-01   1.574e+02   9.969e-01    3.560e+02    2.942e+02   3.251e+02   3.251e+02   1.877e-02  
     111   2.105765e+04   9.395e+03   3.415e+01   1.258e-01   1.577e+02   1.004e+00    3.560e+02    2.943e+02   3.251e+02   3.251e+02   1.149e-02  
     112   2.105794e+04   9.604e+03   3.599e+01   1.258e-01   1.583e+02   9.956e-01    3.560e+02    2.943e+02   3.251e+02   3.251e+02   2.599e-02  
     113   2.105823e+04   9.504e+03   2.953e+01   1.258e-01   1.589e+02   9.980e-01    3.561e+02    2.943e+02   3.252e+02   3.251e+02  -5.182e-02  
     114   2.105852e+04   9.297e+03   3.604e+01   1.258e-01   1.551e+02   1.000e+00    3.560e+02    2.940e+02   3.250e+02   3.251e+02   1.964e-01  
     115   2.105880e+04   8.682e+03   3.774e+01   1.258e-01   1.472e+02   9.955e-01    3.558e+02    2.942e+02   3.250e+02   3.252e+02   1.388e-01  
     116   2.105909e+04   8.565e+03   2.418e+01   1.258e-01   1.464e+02   9.987e-01    3.560e+02    2.942e+02   3.251e+02   3.252e+02   3.655e-02  
     117   2.105938e+04   7.945e+03   2.591e+01   1.258e-01   1.378e+02   9.947e-01    3.560e+02    2.942e+02   3.251e+02   3.252e+02   5.571e-02  
     118   2.105967e+04   7.649e+03   2.790e+01   1.258e-01   1.342e+02   1.003e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -2.214e-02  
     119   2.105995e+04   7.109e+03   1.996e+01   1.258e-01   1.264e+02   9.996e-01    3.558e+02    2.942e+02   3.250e+02   3.252e+02   1.352e-01  
     120   2.106024e+04   7.294e+03   1.741e+01   1.258e-01   1.298e+02   1.001e+00    3.559e+02    2.944e+02   3.252e+02   3.252e+02  -9.282e-03  
     121   2.106053e+04   7.327e+03   1.488e+01   1.258e-01   1.296e+02   9.989e-01    3.559e+02    2.943e+02   3.251e+02   3.252e+02   6.297e-02  
     122   2.106082e+04   7.672e+03   2.089e+01   1.258e-01   1.350e+02   1.000e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02  -6.924e-02  
     123   2.106111e+04   7.810e+03   2.728e+01   1.260e-01   1.366e+02   1.004e+00    3.560e+02    2.945e+02   3.253e+02   3.252e+02  -1.028e-01  
     124   2.106139e+04   7.633e+03   2.433e+01   2.769e-01   1.341e+02   1.000e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02  -2.717e-02  
     125   2.106168e+04   7.356e+03   1.124e+02   9.480e+00   1.257e+02   1.001e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   5.987e-03  
     126   2.106197e+04   7.913e+03   3.524e+02   5.742e+01   1.232e+02   1.005e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -3.004e-02  
     127   2.106226e+04   8.355e+03   4.843e+02   3.484e+01   1.243e+02   1.012e+00    3.561e+02    2.944e+02   3.253e+02   3.252e+02  -7.702e-02  
     128   2.106254e+04   9.397e+03   4.516e+02   2.441e+00   1.380e+02   1.008e+00    3.559e+02    2.944e+02   3.252e+02   3.252e+02   2.728e-03  
     129   2.106283e+04   9.183e+03   3.357e+02   1.207e+01   1.402e+02   1.008e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -1.970e-03  
     130   2.106312e+04   9.930e+03   3.545e+02   6.019e+01   1.486e+02   1.008e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -3.021e-02  
     131   2.106341e+04   9.864e+03   4.855e+02   3.004e+01   1.424e+02   1.010e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -1.476e-02  
     132   2.106370e+04   1.061e+04   4.477e+02   1.600e+00   1.521e+02   1.004e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   2.995e-02  
     133   2.106399e+04   1.058e+04   2.457e+02   1.330e-01   1.624e+02   1.012e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02  -1.972e-02  
     134   2.106427e+04   1.076e+04   7.457e+01   1.258e-01   1.731e+02   1.013e+00    3.559e+02    2.945e+02   3.252e+02   3.252e+02   4.197e-03  
     135   2.106456e+04   1.041e+04   4.581e+01   1.258e-01   1.716e+02   1.019e+00    3.559e+02    2.943e+02   3.251e+02   3.252e+02   1.139e-01  
     136   2.106485e+04   1.042e+04   3.870e+01   1.258e-01   1.718e+02   1.020e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   1.677e-02  
     137   2.106514e+04   1.009e+04   2.934e+01   1.258e-01   1.670e+02   1.013e+00    3.559e+02    2.943e+02   3.251e+02   3.252e+02   9.748e-02  
     138   2.106543e+04   9.904e+03   3.570e+01   1.258e-01   1.646e+02   1.011e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   1.382e-02  
     139   2.106571e+04   9.847e+03   3.780e+01   1.258e-01   1.634e+02   1.008e+00    3.559e+02    2.945e+02   3.252e+02   3.252e+02   3.394e-02  
     140   2.106600e+04   9.917e+03   3.551e+01   1.258e-01   1.646e+02   1.008e+00    3.560e+02    2.944e+02   3.252e+02   3.252e+02   1.843e-02  
     141   2.106629e+04   9.606e+03   2.747e+01   1.258e-01   1.606e+02   1.007e+00    3.560e+02    2.945e+02   3.253e+02   3.252e+02  -4.864e-02  
     142   2.106658e+04   9.564e+03   2.885e+01   1.258e-01   1.612e+02   1.012e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02  -1.889e-02  
     143   2.106687e+04   9.355e+03   3.511e+01   1.258e-01   1.587e+02   1.018e+00    3.559e+02    2.945e+02   3.252e+02   3.252e+02   2.351e-02  
     144   2.106716e+04   9.769e+03   3.151e+01   1.415e-01   1.635e+02   1.018e+00    3.561e+02    2.945e+02   3.253e+02   3.252e+02  -7.218e-02  
     145   2.106745e+04   9.610e+03   3.103e+01   3.102e+00   1.620e+02   1.019e+00    3.573e+02    2.946e+02   3.260e+02   3.252e+02  -7.286e-01  
     146   2.106773e+04   9.286e+03   7.808e+01   5.649e+01   1.545e+02   1.017e+00    3.559e+02    2.946e+02   3.253e+02   3.252e+02  -2.824e-02  
     147   2.106802e+04   9.027e+03   2.755e+02   1.292e+02   1.415e+02   1.013e+00    3.559e+02    2.946e+02   3.252e+02   3.252e+02   3.634e-02  
     148   2.106831e+04   9.174e+03   5.906e+02   1.273e+02   1.312e+02   1.019e+00    3.561e+02    2.946e+02   3.254e+02   3.252e+02  -1.336e-01  
     149   2.106860e+04   9.345e+03   8.303e+02   4.555e+01   1.259e+02   1.021e+00    3.560e+02    2.945e+02   3.252e+02   3.252e+02   6.526e-03  
     150   2.106889e+04   9.490e+03   7.566e+02   1.984e+00   1.299e+02   1.027e+00    3.561e+02    2.946e+02   3.253e+02   3.253e+02  -6.996e-02  
     151   2.106918e+04   9.261e+03   4.527e+02   1.334e-01   1.379e+02   1.027e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   4.881e-02  
     152   2.106947e+04   9.106e+03   1.733e+02   1.258e-01   1.479e+02   1.022e+00    3.559e+02    2.946e+02   3.253e+02   3.253e+02  -9.397e-03  
     153   2.106976e+04   8.968e+03   4.664e+01   1.258e-01   1.533e+02   1.025e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   3.466e-02  
     154   2.107004e+04   9.241e+03   3.426e+01   1.258e-01   1.573e+02   1.023e+00    3.559e+02    2.945e+02   3.252e+02   3.253e+02   9.081e-02  
     155   2.107033e+04   9.080e+03   3.421e+01   1.258e-01   1.553e+02   1.024e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   4.932e-02  
     156   2.107062e+04   8.825e+03   8.225e+01   1.258e-01   1.494e+02   1.025e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   2.103e-02  
     157   2.107091e+04   8.694e+03   1.476e+02   1.258e-01   1.444e+02   1.029e+00    3.558e+02    2.946e+02   3.252e+02   3.253e+02   4.204e-02  
     158   2.107120e+04   8.612e+03   1.757e+02   1.258e-01   1.415e+02   1.023e+00    3.558e+02    2.946e+02   3.252e+02   3.253e+02   8.698e-02  
     159   2.107149e+04   8.743e+03   1.367e+02   1.258e-01   1.459e+02   1.028e+00    3.559e+02    2.944e+02   3.252e+02   3.253e+02   1.015e-01  
     160   2.107178e+04   8.864e+03   6.670e+01   1.258e-01   1.505e+02   1.024e+00    3.559e+02    2.946e+02   3.253e+02   3.253e+02   2.586e-02  
     161   2.107207e+04   9.018e+03   3.033e+01   1.258e-01   1.549e+02   1.023e+00    3.561e+02    2.944e+02   3.253e+02   3.253e+02   2.126e-02  
     162   2.107236e+04   9.460e+03   2.610e+01   1.258e-01   1.609e+02   1.025e+00    3.559e+02    2.946e+02   3.253e+02   3.253e+02   8.008e-03  
     163   2.107265e+04   1.016e+04   2.967e+01   1.258e-01   1.700e+02   1.023e+00    3.559e+02    2.947e+02   3.253e+02   3.253e+02  -9.924e-04  
     164   2.107294e+04   1.039e+04   3.840e+01   1.258e-01   1.722e+02   1.025e+00    3.560e+02    2.945e+02   3.252e+02   3.253e+02   7.170e-02  
     165   2.107323e+04   9.956e+03   3.925e+01   1.260e-01   1.667e+02   1.026e+00    3.560e+02    2.947e+02   3.254e+02   3.253e+02  -6.625e-02  
     166   2.107351e+04   1.018e+04   3.752e+01   1.308e-01   1.687e+02   1.019e+00    3.560e+02    2.948e+02   3.254e+02   3.253e+02  -7.189e-02  
