1.23581	189902201.7364331
1.2358149999999999	216705532.99148893
1.2358200000000001	226287205.90955633
1.235825	226866306.2039254
1.23583	222525609.88564342
1.235835	222320750.58046943
1.23584	229847614.11137402
1.235845	222151883.63839805
1.23585	216177256.0415116
1.235855	214763266.07430384
1.23586	227373580.0986045
1.235865	249166699.78405052
1.23587	226850635.37594044
1.235875	179196696.84677887
1.2358799999999999	145468848.14245877
1.2358850000000001	103752841.58180124
1.23589	102803996.93490317
1.235895	145519099.98032823
1.2359	167529001.48592636
1.235905	202059837.78555444
1.23591	241151517.96536502
1.2359149999999999	245980114.87888545
1.2359200000000001	232006418.55696368
1.235925	225595275.36998546
1.23593	241807629.73680222
1.235935	261619432.94419128
1.23594	271431345.8001321
1.235945	259716774.14020118
1.23595	236075000.89245445
1.235955	236118491.52019727
1.23596	243972007.6359136
1.235965	229398196.917476
1.23597	216820329.4604615
1.235975	183396059.47498247
1.2359799999999999	111637473.68415655
1.2359850000000001	93443694.30934638
1.23599	127994114.46318738
1.2359950000000002	190690913.83835873
1.236	227551655.78082472
1.236005	209141394.76279503
1.23601	173444287.24302804
1.2360149999999999	169472798.10629913
1.2360200000000001	180979756.68579435
1.236025	190857838.03668937
1.23603	209107687.86926946
1.236035	225564110.38374925
1.23604	223980391.79757935
1.236045	205712176.8871988
1.23605	194419579.73173615
1.236055	175238690.83040297
1.23606	159422641.22456765
1.236065	175028995.3557351
1.23607	207778209.75042686
1.236075	198107081.48712438
1.2360799999999998	124271059.20693931
1.236085	94575794.86050552
1.23609	122202474.47100182
1.2360950000000002	175137844.35983
1.2361	201948206.2404406
1.236105	202782279.17192435
1.23611	178004097.70230722
1.2361149999999999	153017111.66215312
1.23612	158299666.53373566
1.236125	195231548.97322515
1.23613	220510868.6220365
1.236135	226084089.36001313
1.23614	231835532.8746354
1.236145	246269143.52580303
1.23615	261438775.0465023
1.236155	263014686.6367051
1.23616	259782564.66868398
1.236165	247930524.98000178
1.23617	223877268.7621024
1.236175	178008196.44531402
1.2361799999999998	153504107.17292154
1.236185	186217289.0919074
1.23619	206904530.34261724
1.2361950000000002	225891557.58005598
1.2362	250403272.3069986
1.236205	228823171.15750134
1.23621	196630099.96166912
1.236215	212740413.9717367
1.23622	225662814.2792521
1.236225	210736615.08392018
1.23623	200627286.81187332
1.236235	219872037.02847007
1.23624	232444888.27547026
1.236245	248576460.6303398
1.23625	250213074.87932378
1.2362549999999999	218881975.62886024
1.2362600000000001	223681465.78121886
1.236265	245301384.8360874
1.23627	240613505.2830086
1.236275	236200058.04323894
1.2362799999999998	226474860.0718949
1.236285	218771124.94564903
1.23629	229720630.71583542
1.2362950000000001	240962799.40415406
1.2363	242901389.96829566
1.236305	240397529.37411824
1.23631	229303139.02159232
1.236315	218373532.76021746
1.23632	214847349.34813306
1.236325	235066098.93456137
